SA1_7DIGITCODE_2016,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85,F_Vis_from_within_Aus_Tot,F_OS_v_0_14_yr,F_OS_v_15_24_yr,F_OS_v_25_34_yr,F_OS_v_35_44_yr,F_OS_v_45_54_yr,F_OS_v_55_64_yr,F_OS_v_65_74_yr,F_OS_v_75_84_yr,F_OS_v_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Husb_a_r_mar_0_14,P_Husb_a_r_mar_15_24,P_Husb_a_r_mar_25_34,P_Husb_a_r_mar_35_44,P_Husb_a_r_mar_45_54,P_Husb_a_r_mar_55_64,P_Husb_a_r_mar_65_74,P_Husb_a_r_mar_75_84,P_Husb_a_r_mar_85,P_Husb_a_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85,P_Vis_from_within_Aus_Tot,P_OS_v_0_14_yr,P_OS_v_15_24_yr,P_OS_v_25_34_yr,P_OS_v_35_44_yr,P_OS_v_45_54_yr,P_OS_v_55_64_yr,P_OS_v_65_74_yr,P_OS_v_75_84_yr,P_OS_v_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5124604,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,6,12,7,12,15,4,3,0,75,..,0,3,17,11,26,8,4,0,75,..,3,5,0,4,3,0,0,0,16,..,0,0,0,0,0,0,0,0,3,29,..,..,..,..,..,..,..,..,29,..,5,..,..,..,..,..,..,..,5,..,4,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,12,21,24,19,33,10,9,0,160
5124605,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,8,12,20,14,4,6,0,83,..,0,13,21,30,29,11,6,0,100,..,0,0,0,3,3,0,0,0,6,..,0,0,0,0,0,0,0,0,3,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,7,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,3,0,13,7,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,35,12,22,24,38,36,12,15,0,183
5124606,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,44,12,16,26,37,27,18,16,0,197,..,3,20,45,47,42,33,17,3,211,..,0,3,7,11,3,0,0,0,23,..,0,0,0,7,0,0,0,0,10,73,..,..,..,..,..,..,..,..,73,..,8,..,..,..,..,..,..,..,8,..,4,3,0,3,0,0,0,0,10,..,0,0,0,0,3,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,5,..,0,4,0,8,6,7,9,0,40,0,3,3,0,3,0,5,3,0,16,0,0,0,0,0,0,0,0,0,0,78,26,32,49,80,57,46,27,4,398
5124607,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26,10,16,21,23,31,10,3,0,137,..,3,18,27,41,48,14,4,0,160,..,0,8,5,0,3,0,3,0,18,..,0,0,0,0,0,0,0,0,3,53,..,..,..,..,..,..,..,..,53,..,3,..,..,..,..,..,..,..,3,..,9,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,7,8,8,3,0,17,0,4,3,0,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,53,16,28,36,49,60,20,9,3,284
5124608,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,5,5,5,4,27,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,37,12,23,6,24,33,27,20,4,190,..,0,15,13,19,34,36,21,0,137,..,5,0,0,8,10,3,0,0,30,..,0,10,0,5,3,3,0,0,17,67,..,..,..,..,..,..,..,..,67,..,9,..,..,..,..,..,..,..,9,..,8,4,0,7,0,0,0,0,19,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,..,5,3,0,0,0,0,3,0,13,..,0,0,0,6,14,14,16,14,62,0,4,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,65,33,39,20,49,64,60,44,14,379
5124609,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,..,0,3,4,3,3,11,5,0,29,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,9,19,15,29,28,21,17,3,178,..,0,10,14,13,25,20,13,3,97,..,3,11,8,5,8,3,0,0,35,..,0,3,4,8,6,3,0,0,25,70,..,..,..,..,..,..,..,..,70,..,5,..,..,..,..,..,..,..,5,..,5,13,0,0,0,0,0,0,24,..,3,0,0,0,0,0,3,4,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,4,0,0,0,15,..,0,4,4,10,15,10,13,0,55,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,70,27,31,33,45,57,42,26,7,346
5124610,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,3,3,10,12,11,7,45,3,0,0,0,0,4,3,3,0,14,0,0,0,0,0,0,0,0,0,0,52,22,21,29,29,29,33,26,7,247,..,0,11,20,37,22,33,26,4,159,..,7,17,6,6,8,5,0,0,51,..,0,7,3,3,5,0,0,0,23,96,..,..,..,..,..,..,..,..,96,..,8,..,..,..,..,..,..,..,8,..,18,3,6,4,0,0,0,0,25,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,3,0,3,0,0,0,0,0,12,..,3,0,3,13,18,22,10,7,89,6,3,4,0,0,6,3,10,0,31,0,0,0,0,0,0,0,0,0,0,98,48,45,43,67,63,67,46,14,491
5124701,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,3,12,3,0,0,0,49,..,0,4,3,10,10,3,0,0,27,..,0,7,3,4,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,3,0,3,0,3,0,0,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,18,10,15,9,16,18,8,0,0,94
5124702,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,3,0,5,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,5,20,10,9,8,5,7,0,82,..,0,13,11,17,8,9,6,0,58,..,4,5,9,3,0,0,0,0,25,..,0,0,0,0,0,0,0,0,3,37,..,..,..,..,..,..,..,..,37,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,9,0,0,0,0,0,0,11,..,0,3,0,9,3,3,5,0,22,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,43,9,29,23,26,12,19,9,0,174
5124703,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,6,12,19,8,19,13,3,0,101,..,0,13,35,20,24,11,9,0,105,..,0,7,0,3,3,0,0,0,11,..,0,0,0,0,0,0,0,0,3,46,..,..,..,..,..,..,..,..,46,..,0,..,..,..,..,..,..,..,0,..,5,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,13,5,5,8,7,0,0,29,3,3,8,5,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,52,9,39,48,31,46,21,9,0,239
5124704,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,14,0,13,12,10,9,4,5,0,62,..,0,13,18,14,15,4,3,0,60,..,0,3,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,32,..,..,..,..,..,..,..,..,32,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,9,0,3,7,0,22,0,0,3,3,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,5,34,3,19,25,29,18,14,4,0,141
5124705,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,7,3,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,12,23,19,13,12,11,4,0,133,..,3,12,26,12,9,13,3,4,85,..,3,13,7,7,0,0,0,0,35,..,3,0,3,3,0,0,0,0,11,67,..,..,..,..,..,..,..,..,67,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,5,5,4,9,9,3,8,0,41,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,71,29,31,40,29,25,23,8,3,253
5124706,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,4,8,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,7,5,16,14,9,6,8,76,..,0,10,12,14,16,4,5,0,60,..,0,3,0,3,0,0,0,0,11,..,0,0,6,0,0,0,0,0,6,20,..,..,..,..,..,..,..,..,20,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,3,0,3,0,0,0,0,0,7,..,3,3,0,5,10,7,9,8,35,3,0,0,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,27,18,12,25,20,31,13,14,8,171
5124707,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,14,6,20,13,12,0,0,88,..,0,6,12,23,27,16,0,0,91,..,0,20,4,3,0,0,0,0,22,..,0,0,0,0,0,0,0,0,3,33,..,..,..,..,..,..,..,..,33,..,0,..,..,..,..,..,..,..,0,..,7,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,0,0,3,0,0,0,0,9,..,0,3,0,0,5,0,0,0,13,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,34,11,26,22,32,35,21,3,0,189
5124708,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,5,3,4,0,0,4,8,3,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,11,18,16,15,12,15,14,3,132,..,0,6,19,12,19,19,11,4,85,..,7,10,5,10,0,0,0,0,36,..,0,0,0,3,0,0,0,0,10,54,..,..,..,..,..,..,..,..,54,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,6,..,9,7,4,4,3,9,8,7,46,0,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,54,20,27,29,36,30,31,21,7,254
5124709,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,5,10,23,25,21,10,4,0,119,..,0,14,27,42,30,19,8,0,134,..,3,3,5,0,3,0,0,0,21,..,0,0,0,0,0,0,0,0,3,52,..,..,..,..,..,..,..,..,52,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,5,7,7,9,6,0,0,29,0,0,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,52,12,28,42,46,38,26,10,0,257
5124710,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,5,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,13,17,15,24,16,10,13,3,135,..,0,17,14,19,18,19,8,3,99,..,3,7,6,4,3,0,0,0,30,..,0,0,3,3,0,0,0,0,7,53,..,..,..,..,..,..,..,..,53,..,11,..,..,..,..,..,..,..,11,..,6,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,7,..,0,6,5,4,3,3,7,7,39,0,9,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,58,29,37,24,40,31,32,20,7,276
5124711,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,8,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,5,6,13,10,14,14,9,0,92,..,4,7,19,15,18,24,9,0,87,..,3,6,9,3,3,0,0,0,21,..,0,0,0,0,3,0,3,0,6,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,6,3,6,9,5,6,0,26,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,47,5,19,31,29,34,27,11,3,203
5124712,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,3,11,8,21,9,7,3,3,77,..,0,9,9,26,16,12,3,0,81,..,0,3,0,3,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,30,..,..,..,..,..,..,..,..,30,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,5,6,0,3,0,0,0,19,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,35,12,19,15,37,27,17,9,4,173
5124713,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,3,12,10,12,4,10,0,0,75,..,0,14,20,22,10,12,5,0,83,..,0,4,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,36,..,..,..,..,..,..,..,..,36,..,0,..,..,..,..,..,..,..,0,..,5,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,0,0,0,0,14,0,3,0,0,3,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,34,7,18,27,34,19,16,5,0,167
5124714,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,4,0,0,3,0,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,22,4,11,14,15,18,10,4,0,92,..,0,13,23,19,16,16,12,0,94,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,35,..,..,..,..,..,..,..,..,35,..,0,..,..,..,..,..,..,..,0,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,4,0,0,12,4,0,0,6,3,17,13,4,0,42,0,7,0,0,0,0,0,0,0,7,37,10,14,27,30,34,31,19,0,203
5124715,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,4,3,0,16,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,3,14,8,9,20,13,10,0,100,..,0,8,5,20,20,16,9,0,75,..,3,15,9,0,0,0,0,0,26,..,0,0,0,0,3,0,0,0,9,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,3,16,9,7,0,38,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,23,11,24,22,19,40,28,20,0,189
5124716,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,3,4,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,40,8,34,26,24,29,15,5,0,186,..,0,40,48,43,40,20,10,0,198,..,0,5,5,3,8,0,0,0,28,..,0,4,3,0,0,0,0,0,8,94,..,..,..,..,..,..,..,..,94,..,0,..,..,..,..,..,..,..,0,..,7,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,4,8,0,8,11,5,7,0,44,0,3,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,0,94,16,66,62,56,61,32,13,0,401
5124717,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,24,3,10,17,14,15,8,5,0,100,..,0,15,9,16,14,7,7,0,65,..,0,3,0,3,0,0,0,0,9,..,0,3,7,0,0,0,0,0,10,43,..,..,..,..,..,..,..,..,43,..,4,..,..,..,..,..,..,..,4,..,6,3,0,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,3,8,11,10,4,0,42,0,0,0,3,0,4,0,0,0,11,0,0,0,0,0,3,3,0,0,3,45,16,26,28,28,36,22,8,0,210
5124718,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,6,11,12,15,24,4,3,0,88,..,0,10,7,14,38,13,8,0,93,..,0,6,6,6,4,0,0,0,25,..,0,0,0,0,0,0,0,0,7,29,..,..,..,..,..,..,..,..,29,..,3,..,..,..,..,..,..,..,3,..,3,3,0,3,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,4,3,0,0,13,0,3,0,4,3,0,6,0,0,14,0,3,0,0,0,0,0,0,0,3,29,9,24,25,35,47,18,8,0,197
5124801,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,4,..,0,0,0,4,3,6,3,3,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,34,10,13,14,35,20,15,4,7,154,..,0,12,20,13,25,27,3,5,100,..,4,6,3,23,3,0,3,0,45,..,0,3,3,7,3,0,0,0,12,59,..,..,..,..,..,..,..,..,59,..,8,..,..,..,..,..,..,..,8,..,5,3,0,3,0,0,0,0,16,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,3,0,0,4,..,0,5,0,17,12,8,3,3,46,0,6,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,64,27,32,33,62,44,42,16,3,322
5124802,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,3,3,0,17,3,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,55,15,18,39,30,31,14,10,0,210,..,0,21,44,35,30,23,12,0,165,..,0,7,13,12,12,0,0,0,46,..,0,3,3,9,0,0,0,0,13,104,..,..,..,..,..,..,..,..,104,..,9,..,..,..,..,..,..,..,9,..,6,0,0,3,0,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,4,3,3,8,8,8,3,0,39,4,4,0,0,5,4,3,0,0,26,0,3,0,0,0,0,0,0,0,3,109,35,37,67,70,60,35,14,0,425
5124803,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,3,3,4,0,7,3,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,27,33,34,33,28,7,8,3,223,..,0,27,37,25,29,6,4,0,124,..,14,19,10,5,12,3,0,0,58,..,0,8,9,6,3,3,0,0,27,109,..,..,..,..,..,..,..,..,109,..,9,..,..,..,..,..,..,..,9,..,13,5,5,0,0,0,0,0,28,..,0,0,0,3,4,3,0,0,5,..,3,0,0,0,0,0,0,0,3,..,0,3,0,5,0,0,0,0,8,..,4,3,6,11,11,0,6,3,50,3,4,3,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,109,53,71,66,61,55,13,13,3,448
