SA1_7DIGITCODE_2016,M_15_19_Mgrs,M_15_19_Profnls,M_15_19_Techs_trades_workers,M_15_19_Comm_psnl_serv_wrkrs,M_15_19_Cler_admin_wrkrs,M_15_19_Sales_wrkrs,M_15_19_Mach_oper_dvrs,M_15_19_Labrs,M_15_19_Inad_desc_Ns,M_15_19_Tot,M_20_24_Mgrs,M_20_24_Profnls,M_20_24_Techs_trades_wrkrs,M_20_24_Comm_psnl_serv_wrkrs,M_20_24_Cler_admin_wrkrs,M_20_24_Sales_wrkrs,M_20_24_Mach_oper_dvrs,M_20_24_Labrs,M_20_24_Inad_desc_Ns,M_20_24_Tot,M_25_34_Mgrs,M_25_34_Profnls,M_25_34_Techs_trades_wrkrs,M_25_34_Comm_psnl_serv_wrkrs,M_25_34_Cler_admin_wrkrs,M_25_34_Sales_wrkrs,M_25_34_Mach_oper_dvrs,M_25_34_Labrs,M_25_34_Inad_desc_Ns,M_25_34_Tot,M_35_44_Mgrs,M_35_44_Profnls,M_35_44_Techs_trades_wrkrs,M_35_44_Comm_psnl_serv_wrkrs,M_35_44_Cler_admin_wrkrs,M_35_44_Sales_wrkrs,M_35_44_Mach_oper_dvrs,M_35_44_Labrs,M_35_44_Inad_desc_Ns,M_35_44_Tot,M_45_54_Mgrs,M_45_54_Profnls,M_45_54_Techs_trades_wrkrs,M_45_54_Comm_psnl_serv_wrkrs,M_45_54_Cler_admin_wrkrs,M_45_54_Sales_wrkrs,M_45_54_Mach_oper_dvrs,M_45_54_Labrs,M_45_54_Inad_desc_Ns,M_45_54_Tot,M_55_64_Mgrs,M_55_64_Profnls,M_55_64_Techs_trades_wrkrs,M_55_64_Comm_psnl_serv_wrkrs,M_55_64_Cler_admin_wrkrs,M_55_64_Sales_wrkrs,M_55_64_Mach_oper_dvrs,M_55_64_Labrs,M_55_64_Inad_desc_Ns,M_55_64_Tot,M_65_74_Mgrs,M_65_74_Profnls,M_65_74_Techs_trades_wrkrs,M_65_74_Comm_psnl_serv_wrkrs,M_65_74_Cler_admin_wrkrs,M_65_74_Sales_wrkrs,M_65_74_Mach_oper_dvrs,M_65_74_Labrs,M_65_74_Inad_desc_Ns,M_65_74_Tot,M_75_84_Mgrs,M_75_84_Profnls,M_75_84_Techs_trades_wrkrs,M_75_84_Comm_psnl_serv_wrkrs,M_75_84_Cler_admin_wrkrs,M_75_84_Sales_wrkrs,M_75_84_Mach_oper_dvrs,M_75_84_Labrs,M_75_84_Inad_desc_Ns,M_75_84_Tot,M_85_over_Mgrs,M_85_over_Profnls,M_85_over_Techs_trades_wrkrs,M_85_over_Com_psnl_serv_wrkrs,M_85_over_Cler_admin_wrkrs,M_85_over_Sales_wrkrs,M_85_over_Mach_oper_dvrs,M_85_over_Labrs,M_85_over_Inad_desc_Ns,M_85_over_Tot,M_Tot_Mgrs,M_Tot_Profnls,M_Tot_Techs_trades_wrkrs,M_Tot_Comm_psnl_serv_wrkrs,M_Tot_Cler_admin_wrkrs,M_Tot_Sales_wrkrs,M_Tot_Mach_oper_dvrs,M_Tot_Labrs,M_Tot_Inad_desc_Ns,M_Tot_Tot,F_15_19_Mgrs,F_15_19_Profnls,F_15_19_Techs_trades_workers,F_15_19_Comm_psnl_serv_wrkrs,F_15_19_Cler_admin_wrkrs,F_15_19_Sales_wrkrs,F_15_19_Mach_oper_dvrs,F_15_19_Labrs,F_15_19_Inad_desc_Ns,F_15_19_Tot,F_20_24_Mgrs,F_20_24_Profnls,F_20_24_Techs_trades_wrkrs,F_20_24_Comm_psnl_serv_wrkrs,F_20_24_Cler_admin_wrkrs,F_20_24_Sales_wrkrs,F_20_24_Mach_oper_dvrs,F_20_24_Labrs,F_20_24_Inad_desc_Ns,F_20_24_Tot,F_25_34_Mgrs,F_25_34_Profnls,F_25_34_Techs_trades_wrkrs,F_25_34_Comm_psnl_serv_wrkrs,F_25_34_Cler_admin_wrkrs,F_25_34_Sales_wrkrs,F_25_34_Mach_oper_dvrs,F_25_34_Labrs,F_25_34_Inad_desc_Ns,F_25_34_Tot,F_35_44_Mgrs,F_35_44_Profnls,F_35_44_Techs_trades_wrkrs,F_35_44_Comm_psnl_serv_wrkrs,F_35_44_Cler_admin_wrkrs,F_35_44_Sales_wrkrs,F_35_44_Mach_oper_dvrs,F_35_44_Labrs,F_35_44_Inad_desc_Ns,F_35_44_Tot,F_45_54_Mgrs,F_45_54_Profnls,F_45_54_Techs_trades_wrkrs,F_45_54_Comm_psnl_serv_wrkrs,F_45_54_Cler_admin_wrkrs,F_45_54_Sales_wrkrs,F_45_54_Mach_oper_dvrs,F_45_54_Labrs,F_45_54_Inad_desc_Ns,F_45_54_Tot,F_55_64_Mgrs,F_55_64_Profnls,F_55_64_Techs_trades_wrkrs,F_55_64_Comm_psnl_serv_wrkrs,F_55_64_Cler_admin_wrkrs,F_55_64_Sales_wrkrs,F_55_64_Mach_oper_dvrs,F_55_64_Labrs,F_55_64_Inad_desc_Ns,F_55_64_Tot,F_65_74_Mgrs,F_65_74_Profnls,F_65_74_Techs_trades_wrkrs,F_65_74_Comm_psnl_serv_wrkrs,F_65_74_Cler_admin_wrkrs,F_65_74_Sales_wrkrs,F_65_74_Mach_oper_dvrs,F_65_74_Labrs,F_65_74_Inad_desc_Ns,F_65_74_Tot,F_75_84_Mgrs,F_75_84_Profnls,F_75_84_Techs_trades_wrkrs,F_75_84_Comm_psnl_serv_wrkrs,F_75_84_Cler_admin_wrkrs,F_75_84_Sales_wrkrs,F_75_84_Mach_oper_dvrs,F_75_84_Labrs,F_75_84_Inad_desc_Ns,F_75_84_Tot,F_85_over_Mgrs,F_85_over_Profnls,F_85_over_Techs_trades_wrkrs,F_85_over_Com_psnl_serv_wrkrs,F_85_over_Cler_admin_wrkrs,F_85_over_Sales_wrkrs,F_85_over_Mach_oper_dvrs,F_85_over_Labrs,F_85_over_Inad_desc_Ns,F_85_over_Tot,F_Tot_Mgrs,F_Tot_Profnls,F_Tot_Techs_trades_wrkrs,F_Tot_Comm_psnl_serv_wrkrs,F_Tot_Cler_admin_wrkrs,F_Tot_Sales_wrkrs,F_Tot_Mach_oper_dvrs,F_Tot_Labrs,F_Tot_Inad_desc_Ns,F_Tot_Tot
5119147,0,0,0,3,0,3,0,3,0,7,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,9,4,11,0,0,0,7,4,3,34,9,4,19,0,3,0,3,0,0,40,0,0,7,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,38,8,3,8,13,11,3,99,0,0,0,4,0,3,0,3,0,10,0,3,3,3,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,7,4,8,0,8,6,4,0,0,0,33,5,10,3,4,7,6,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,7,16,22,17,0,6,0,106
5119201,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,4,0,7,7,0,0,0,0,3,0,14,0,0,3,0,0,0,0,3,0,17,3,0,5,3,0,0,3,0,0,18,3,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,4,0,7,10,6,0,67,0,0,0,4,0,3,0,0,0,7,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,3,0,0,5,0,0,0,0,19,3,8,0,3,9,0,0,0,0,20,0,3,0,0,3,0,0,3,0,12,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,7,19,12,3,4,0,75
5119202,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,13,0,0,4,0,0,4,0,3,0,13,3,3,9,0,0,0,4,0,0,21,3,0,7,4,3,3,3,3,0,24,0,3,3,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,29,3,6,10,14,15,3,94,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,3,3,3,4,3,0,3,0,15,0,3,3,0,6,0,0,0,0,13,0,7,0,3,7,3,0,0,0,26,0,5,0,3,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,17,20,14,0,6,3,88
5119203,0,0,8,0,0,4,0,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,6,0,8,0,0,3,3,0,0,0,3,4,9,3,3,15,0,0,0,3,4,0,22,4,0,3,0,0,3,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,5,0,9,12,15,3,81,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,11,6,3,0,0,3,0,0,0,0,12,0,3,0,8,3,3,0,0,0,17,0,0,0,7,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,13,16,10,0,7,0,63
5119204,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,0,3,3,0,9,0,3,8,3,3,0,0,3,0,17,0,5,3,0,0,3,4,5,0,23,7,3,8,0,5,0,7,0,0,29,0,6,3,3,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,32,8,6,3,14,11,3,100,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,9,0,3,3,7,0,0,0,0,0,15,0,9,0,0,8,0,0,0,0,18,0,10,0,3,3,3,0,0,0,26,3,5,0,6,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,8,18,20,9,0,3,0,89
5119205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,5,3,7,3,0,0,0,5,0,25,0,3,6,0,0,0,3,0,0,9,3,0,9,0,0,0,0,0,0,18,0,3,3,0,0,0,3,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,31,10,4,5,10,8,0,83,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,6,0,3,3,0,0,0,0,16,0,0,4,0,0,0,0,0,0,15,0,4,0,3,3,3,0,3,0,26,0,3,0,5,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,6,17,14,13,0,10,0,76
5119206,0,0,0,3,0,0,3,5,0,9,0,0,3,3,0,0,0,3,0,10,0,0,3,0,0,0,5,0,0,12,3,0,6,3,0,0,0,0,0,17,0,7,9,0,3,0,5,0,0,28,4,3,4,0,0,0,4,3,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,35,4,3,7,16,10,0,105,0,0,0,4,0,3,0,0,0,5,0,3,0,4,0,0,0,0,0,11,0,3,0,0,0,3,0,0,0,11,0,4,0,4,3,0,0,0,0,14,3,4,3,8,11,3,0,0,0,32,0,10,3,3,3,0,0,0,0,27,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,32,10,25,23,7,0,5,3,111
5119207,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,3,3,0,8,3,0,9,0,0,3,8,0,0,22,3,0,3,3,0,0,5,6,0,20,0,3,7,0,0,0,0,3,0,20,3,0,8,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,30,6,3,7,20,20,5,105,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,4,10,0,0,0,0,16,0,0,3,0,3,0,0,3,0,11,0,0,0,4,4,3,0,3,0,18,0,0,0,4,3,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,20,17,5,0,9,0,73
5119208,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,6,0,3,4,0,0,0,3,4,0,18,0,0,4,0,0,0,3,0,0,8,0,0,3,3,0,0,4,0,0,14,0,0,7,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,3,0,0,16,17,0,57,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,12,0,0,0,0,4,3,0,3,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,11,12,3,6,0,55
5119209,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,8,0,0,9,0,0,0,0,9,0,17,0,0,7,0,0,5,0,0,3,19,0,0,5,0,0,0,7,3,0,17,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,5,6,12,13,5,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,14,0,0,0,3,3,0,0,0,0,10,0,3,0,3,3,4,0,3,0,14,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,25,5,9,0,10,0,54
5119211,0,0,4,0,0,0,0,0,0,7,0,0,4,3,0,0,0,4,0,11,0,3,3,4,0,0,6,4,0,18,0,0,4,0,0,0,3,0,0,18,0,0,3,3,0,0,7,4,0,18,0,0,5,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,23,8,0,4,22,12,0,81,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,3,0,0,0,11,0,0,0,3,4,0,0,0,0,9,0,3,0,3,0,0,0,3,0,17,0,3,0,0,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,11,14,3,0,3,0,57
5119212,0,0,4,0,0,0,0,3,0,11,0,0,8,3,0,3,3,4,0,29,5,7,16,4,3,0,3,3,0,39,7,0,21,5,3,0,3,3,0,41,5,8,16,3,0,6,9,3,0,50,3,0,9,3,3,0,9,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,68,19,12,6,32,17,3,205,0,0,3,0,0,3,0,0,0,9,0,4,3,4,5,3,0,0,0,21,0,3,0,4,6,7,0,3,0,36,6,3,0,3,8,5,0,3,0,38,6,13,4,12,11,9,0,3,0,56,0,0,0,9,4,4,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,12,28,38,29,0,12,3,175
5119213,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,9,0,0,19,0,0,0,8,3,0,34,3,0,3,4,3,0,3,3,0,23,3,3,3,3,0,0,5,3,3,25,4,3,9,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,38,9,3,6,22,14,0,112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,6,6,4,0,5,3,3,0,3,0,24,0,3,0,3,3,3,0,8,0,16,0,3,0,0,3,6,0,3,0,21,0,0,3,7,4,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,19,14,20,3,17,0,98
5119214,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,3,0,13,0,0,0,0,0,0,0,0,0,3,3,3,9,0,3,0,3,0,0,23,3,3,8,0,0,0,3,0,0,17,0,0,3,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23,3,3,4,14,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,4,0,0,3,0,8,0,4,0,5,3,4,0,0,0,17,0,3,3,5,7,0,0,3,0,18,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,11,15,9,0,7,0,57
5119215,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,12,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,3,16,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,0,8,0,3,3,0,0,0,0,16,0,0,0,3,0,7,0,3,0,15,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,6,5,0,4,0,51
5119216,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,9,0,3,6,0,0,0,4,3,0,13,0,0,11,0,0,0,3,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,4,0,0,9,7,0,56,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,0,3,3,0,0,0,12,0,8,0,3,6,0,0,0,0,14,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,18,15,7,0,3,0,51
5119217,0,0,0,0,0,3,0,9,0,13,0,0,3,0,0,0,0,7,0,16,4,6,11,3,3,4,0,9,0,45,5,0,12,0,3,0,4,3,0,26,0,3,8,6,4,0,6,6,0,33,0,0,6,3,0,0,6,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,54,10,13,5,20,31,7,162,0,0,0,0,0,4,0,0,0,8,0,0,3,10,3,3,0,0,0,17,3,8,8,3,7,3,0,0,0,29,0,5,0,7,9,3,0,5,0,33,0,7,4,12,8,11,0,0,0,34,0,3,0,4,3,0,0,5,0,16,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,15,34,27,17,0,20,0,138
5119218,0,0,3,3,0,8,0,3,0,13,0,3,7,0,0,3,3,8,0,28,3,9,27,4,0,3,10,3,0,61,7,4,32,3,3,3,9,9,4,72,6,14,5,3,3,0,5,3,0,50,0,5,3,4,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,78,16,6,15,38,27,3,248,0,0,0,0,0,11,0,6,0,20,0,0,0,7,4,6,0,0,0,24,11,9,4,10,8,7,0,0,0,55,6,8,3,10,13,10,0,4,0,51,5,10,0,12,14,5,0,5,0,55,3,6,7,4,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,20,44,37,42,3,14,0,222
5119219,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,0,16,3,0,8,0,0,0,0,7,3,21,4,3,0,0,0,0,3,0,0,25,0,0,7,0,3,0,3,4,0,28,3,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,26,8,10,10,17,19,5,107,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,3,0,3,0,16,0,3,0,3,5,4,0,4,0,20,0,0,0,3,7,0,0,0,0,12,0,3,3,7,6,0,3,0,0,22,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,14,17,11,3,9,3,83
5119220,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,3,8,0,3,0,3,5,0,20,4,8,11,0,0,0,6,0,0,28,10,0,12,0,0,0,3,6,0,34,0,4,4,0,0,0,3,4,0,21,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,35,5,9,4,19,16,3,121,0,0,0,4,0,7,0,0,0,9,0,0,0,0,3,3,0,0,0,9,0,7,0,4,6,0,0,0,0,20,0,3,0,5,7,4,0,0,0,24,7,4,3,3,3,5,0,0,0,27,0,9,0,4,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,6,17,31,20,0,6,0,116
5119221,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,4,0,0,7,0,3,5,0,0,0,0,6,0,17,0,0,7,0,3,0,3,0,0,12,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,0,3,3,13,10,0,61,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,14,0,6,0,4,0,0,0,3,0,14,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,14,13,9,3,9,0,60
5119222,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,9,0,0,4,0,0,0,3,3,0,17,0,4,6,0,0,0,0,4,0,23,0,0,4,3,0,4,3,3,0,13,0,3,5,3,0,0,3,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,23,11,4,4,9,9,0,77,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,4,0,3,0,14,0,3,0,5,0,4,0,9,0,21,0,0,0,3,0,3,0,3,0,16,0,6,0,4,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,7,12,0,19,0,78
5119223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,10,4,0,6,0,0,0,3,5,0,21,0,0,5,0,0,0,0,3,0,17,5,0,4,0,0,0,4,0,0,23,0,3,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,25,4,7,3,17,16,3,81,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,6,0,3,0,3,0,3,0,4,4,16,0,3,0,4,3,6,0,0,0,19,3,3,5,0,10,3,0,4,0,27,0,0,0,3,4,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,14,16,14,0,16,3,86
5119224,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,0,3,0,9,0,0,7,0,0,4,0,0,0,18,4,0,4,0,0,0,0,0,0,17,0,0,3,0,0,0,3,0,0,15,0,0,7,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,32,9,4,8,12,3,3,86,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,10,0,4,3,0,0,0,0,22,0,4,0,5,8,3,0,0,0,20,0,0,0,0,9,7,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,16,23,13,0,4,0,85
5119225,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,3,0,12,0,0,7,0,4,3,4,0,0,23,0,0,12,0,0,0,4,3,0,24,3,0,4,0,5,0,3,0,0,15,4,4,12,0,0,0,4,4,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,43,9,5,8,17,12,3,111,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,3,0,0,0,13,0,9,0,0,6,0,0,0,0,17,0,3,0,3,3,4,0,0,0,19,3,7,3,4,8,3,0,0,0,29,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4,15,29,17,3,3,0,102
5119226,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,12,4,0,4,7,0,0,0,0,0,18,3,4,8,0,0,0,0,0,0,16,0,0,5,0,0,4,3,0,0,18,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,23,7,3,3,7,6,4,74,0,0,0,0,0,3,0,0,0,7,3,0,3,0,0,3,0,0,0,11,0,4,0,3,5,0,0,0,0,8,0,5,0,4,0,0,0,0,0,12,0,7,0,3,4,5,0,0,0,21,0,0,0,4,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,11,10,17,0,3,0,72
