SA1_7DIGITCODE_2016,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85,P_Arts_rec_svc_Tot
5115908,0,0,0,0,0,0,0,0,0,3,4,6,24,25,12,14,5,0,0,86,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,9,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,3,0,0,0,18,5,7,0,0,3,0,0,0,0,17,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,7,0,7,0,0,0,0,12,0,0,4,9,3,4,0,0,0,17,0,0,4,9,5,3,4,0,0,18,0,3,3,0,0,0,0,0,0,8
5115909,0,0,0,0,0,0,0,0,0,3,6,5,29,21,24,14,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,4,9,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,11,5,5,3,0,0,0,24,3,0,0,5,0,0,0,0,0,10,5,0,5,3,3,3,0,0,0,17,3,3,3,0,0,0,0,0,0,15,0,0,0,6,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,0,0,6,3,0,0,0,9,0,0,4,0,4,0,0,0,0,12,0,0,3,6,3,3,0,0,0,9,0,0,4,7,9,4,0,0,0,33,0,3,0,0,0,0,0,0,0,4
5115910,0,0,3,0,0,0,0,0,0,3,5,10,38,27,22,22,5,0,0,122,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,8,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,5,3,0,0,38,0,0,3,0,3,0,0,0,0,8,6,8,3,10,3,3,0,0,0,28,7,0,3,3,0,3,0,0,0,16,0,0,3,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,11,0,0,7,3,3,0,0,0,0,11,0,0,3,3,0,4,0,0,0,19,0,0,3,8,6,4,0,0,0,21,0,7,8,0,8,7,0,0,0,27,0,0,0,0,0,0,0,0,0,3
5115911,0,0,0,0,0,0,0,0,0,0,9,19,18,14,25,19,5,0,0,98,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,3,7,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,5,9,3,4,0,0,0,24,0,0,3,0,0,3,0,0,0,13,0,3,6,0,5,3,3,0,0,19,7,3,3,3,0,0,0,0,0,16,0,0,8,0,0,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,12,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,3,0,0,0,11,0,0,3,4,9,3,0,0,0,25,0,5,4,7,7,8,3,0,0,38,0,0,0,0,0,0,3,0,0,3
5115912,0,4,3,0,0,0,0,0,0,16,21,62,127,44,42,30,3,0,0,329,0,0,3,0,3,0,0,0,0,3,0,0,20,10,3,0,0,0,0,36,0,3,23,16,8,7,0,0,0,56,0,0,0,3,0,0,0,0,0,3,3,11,28,4,12,3,0,0,0,64,0,0,11,0,3,0,0,0,0,21,10,34,32,10,5,12,3,0,0,102,4,21,18,8,3,0,0,0,0,54,3,10,13,3,5,7,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,6,5,4,3,0,0,0,16,0,0,4,0,4,0,0,0,0,11,0,7,24,6,3,3,0,0,0,39,0,3,9,8,0,3,0,0,0,27,3,6,11,7,4,3,3,0,0,38,0,6,17,7,4,4,0,0,0,41,3,10,38,14,12,10,0,0,0,95,3,0,3,0,0,0,0,0,0,8
5115913,0,0,0,0,0,0,0,0,0,0,3,4,19,13,13,8,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,15,0,0,3,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,4,3,3,0,0,0,0,0,8,8,3,5,0,0,0,0,0,0,14,0,0,7,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,10,0,0,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
5115914,0,0,0,3,3,0,0,0,0,5,3,5,29,21,15,8,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,0,0,0,0,11,0,0,0,0,3,3,0,0,0,7,3,0,0,7,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,7,0,0,4,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,19,0,0,3,0,0,3,3,0,0,17,0,0,6,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,10,0,0,7,6,3,0,0,0,0,25,0,0,3,3,0,0,0,0,0,3
5115915,0,0,0,0,0,0,0,0,0,0,3,3,11,14,21,15,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,3,6,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5,4,4,0,3,0,0,3,0,0,13,4,0,0,0,0,0,0,0,0,6,0,3,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,0,11,0,0,3,3,5,7,0,0,0,19,0,3,3,0,9,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0
5115916,0,0,0,0,0,0,0,0,0,0,6,23,30,23,38,22,4,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,4,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,18,8,5,3,0,0,0,35,0,0,9,3,0,0,0,0,0,10,4,3,3,6,8,6,0,0,0,28,3,0,0,0,0,6,0,0,0,12,0,7,7,5,7,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,19,0,0,3,0,0,4,0,0,0,8,0,0,0,0,3,4,0,0,0,11,0,3,5,3,8,3,0,0,0,25,0,4,6,7,8,9,3,0,0,39,0,0,0,0,3,0,0,0,0,6
5115917,0,0,0,0,3,0,0,0,0,4,5,7,18,17,23,10,6,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,10,0,3,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,7,4,0,7,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,16,3,0,3,0,3,0,0,0,0,11,0,0,3,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,4,4,0,0,0,7,0,0,6,9,7,3,3,0,0,29,0,0,0,0,3,3,0,0,0,7
5115918,0,0,0,0,0,0,0,0,0,5,4,6,33,18,23,19,3,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,7,0,5,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,3,7,3,5,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,5,3,6,5,0,0,0,34,0,0,3,0,0,3,0,0,0,7,0,0,3,0,11,0,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,3,0,4,0,0,0,5,0,0,5,0,5,3,0,0,0,13,0,3,8,5,0,4,0,0,0,17,0,0,7,7,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3
5115919,0,0,0,0,0,0,0,0,0,3,11,20,64,43,36,17,3,0,0,181,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,0,0,14,0,0,4,5,7,6,0,0,0,27,0,0,3,0,0,0,0,0,0,3,0,3,10,7,5,0,0,0,0,26,0,5,0,8,5,0,0,0,0,17,7,9,4,14,11,0,0,0,0,44,3,3,6,0,8,4,0,0,0,27,0,0,13,3,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,15,0,3,0,3,0,0,0,0,0,7,0,3,16,7,10,3,0,0,0,36,0,0,4,0,0,0,0,0,0,12,0,0,8,4,3,0,0,0,0,19,0,4,8,3,0,0,0,0,0,17,0,0,24,12,9,6,0,0,0,51,0,0,0,0,0,0,0,0,0,0
5115920,0,0,0,0,0,0,0,0,0,0,7,9,24,27,52,21,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,14,3,0,0,0,3,4,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,6,3,0,9,7,0,0,0,22,0,0,0,5,4,3,0,0,0,8,6,7,7,5,10,6,4,0,0,33,4,5,4,3,4,3,0,0,0,27,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,4,3,3,10,5,0,0,0,21,0,3,3,9,11,3,3,0,0,23,0,0,12,16,18,9,0,0,0,49,0,0,0,4,0,0,0,0,0,10
5115921,0,0,0,0,3,0,0,0,0,3,7,12,22,18,27,29,4,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,7,3,3,0,0,0,23,0,0,0,0,5,0,0,0,0,5,4,3,0,5,0,7,0,0,0,18,0,0,0,0,3,3,0,0,0,12,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,0,24,0,0,4,0,3,3,3,0,0,11,0,0,3,0,5,4,0,0,0,10,0,0,0,3,4,13,0,0,0,23,0,3,11,5,8,7,3,0,0,40,0,0,0,0,0,0,0,0,0,4
5115922,0,0,0,0,0,0,0,0,0,0,6,9,13,25,16,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,14,4,7,3,3,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,6,0,4,0,6,9,0,0,0,0,13,0,0,3,13,3,3,0,0,0,26,0,0,3,0,0,0,0,0,0,6
5115923,0,0,0,0,0,0,0,0,0,0,0,9,19,19,17,17,4,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,8,0,0,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,0,18,0,0,0,3,0,4,0,0,0,4,3,4,0,3,0,0,0,0,0,11,0,0,3,0,3,3,0,0,0,14,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,4,3,0,0,11,0,5,3,4,11,3,3,0,0,26,0,0,5,3,8,5,3,0,0,20,0,0,4,0,0,0,0,0,0,10
5115924,0,0,0,0,0,0,0,0,0,4,7,16,20,28,31,33,0,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,8,7,0,0,0,20,0,0,0,4,0,0,0,0,0,5,3,0,8,4,6,6,0,0,0,27,0,0,0,3,0,3,0,0,0,8,4,9,5,0,6,4,3,0,0,23,3,4,3,0,0,0,0,0,0,10,0,0,3,5,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,4,4,3,0,0,0,12,0,0,4,0,0,6,0,0,0,12,0,0,3,4,3,9,0,0,0,20,0,7,3,3,10,13,0,0,0,28,3,3,5,14,9,15,0,0,0,44,0,0,0,3,0,3,0,0,0,9
5115925,0,0,0,0,0,0,0,0,0,0,7,18,15,14,34,14,4,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,4,5,7,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,3,4,4,7,4,0,0,0,22,0,0,0,0,3,0,0,0,0,4,3,8,3,3,5,4,0,0,0,29,3,0,3,0,0,0,0,0,0,11,0,3,7,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,15,0,0,3,3,7,3,0,0,0,19,0,3,3,5,11,3,0,0,0,25,0,0,0,3,0,0,0,0,0,3
5116001,0,0,6,0,3,0,0,0,0,4,5,14,30,25,30,21,4,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,7,5,7,10,3,0,0,0,31,0,0,0,0,3,0,0,0,0,4,0,4,7,4,5,3,0,0,0,19,0,0,5,3,0,0,0,0,0,8,8,0,3,8,4,7,0,0,0,24,0,3,6,0,0,0,0,0,0,12,0,0,3,0,4,5,3,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,16,0,0,0,4,0,7,0,0,0,14,0,0,7,4,9,0,0,0,0,20,0,0,3,3,4,3,5,0,0,21,0,3,3,3,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3
5116002,0,0,0,0,0,4,0,0,0,5,3,15,29,27,20,22,8,3,0,113,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,8,0,3,9,12,7,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,4,0,0,0,24,0,0,0,0,3,0,0,0,0,5,0,7,3,11,6,5,7,0,0,37,3,5,7,3,0,0,0,0,0,11,0,0,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,6,3,0,0,0,0,0,16,0,0,11,3,3,0,0,0,0,11,0,4,3,7,6,3,0,0,0,23,0,0,4,15,4,3,0,0,0,27,0,0,0,3,0,0,0,0,0,6
5116003,0,0,0,0,0,0,0,0,0,4,8,6,8,16,14,8,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,3,3,3,6,0,0,0,0,11,0,0,4,7,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,3,0,0,0,0,14,0,0,0,5,4,3,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
5116004,0,0,0,0,0,0,0,0,0,0,7,14,29,18,23,13,0,0,0,101,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,3,5,13,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,7,7,4,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,3,0,0,0,19,4,3,4,0,3,3,0,0,0,13,0,0,7,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,15,0,0,11,3,7,3,0,0,0,26,0,3,0,0,0,0,0,0,0,3
5116005,0,0,0,0,0,0,0,0,0,0,4,5,11,22,21,6,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,3,3,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,6,0,3,0,3,3,0,0,0,0,13,0,3,0,4,4,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,0,0,3,6,8,4,0,0,0,24,0,0,0,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0
5116006,0,0,0,0,3,0,0,0,0,3,0,6,15,25,14,11,5,0,0,80,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,0,0,16,3,0,0,3,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,12,0,0,3,6,3,4,0,0,0,22,0,0,3,3,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
5116007,0,0,0,0,0,0,0,0,0,0,4,8,20,11,19,16,6,0,0,84,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,3,9,8,8,7,0,0,0,33,0,0,0,0,0,3,0,0,0,11,4,3,0,3,0,3,0,0,0,16,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,5,0,0,0,15,0,0,5,4,3,4,4,0,0,28,0,0,0,0,0,0,0,0,0,3
5116008,0,0,0,0,3,0,0,0,0,3,3,3,9,17,15,10,3,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,4,8,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,11,0,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3
