SA1_7DIGITCODE_2016,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24,P_Grad_Dip_Cer_25_34,P_Grad_Dip_Cer_35_44,P_Grad_Dip_Cer_45_54,P_Grad_Dip_Cer_55_64,P_Grad_Dip_Cer_65_74,P_Grad_Dip_Cer_75_84,P_Grad_Dip_Cer_85_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5127709,3,0,0,0,0,0,8,0,0,3,0,0,3,0,0,10,3,17,4,4,12,14,0,0,58,0,7,10,4,14,21,3,0,63,7,13,18,18,24,36,11,0,127,4,0,0,0,6,3,0,0,16,3,3,3,0,0,9,0,0,22,9,16,26,18,34,48,7,0,160,0,0,0,0,4,3,3,0,8,3,8,10,5,12,23,17,0,77,16,53,54,38,73,113,37,8,393
5127710,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,8,0,13,15,7,5,0,0,0,41,6,3,7,10,12,3,0,0,43,10,22,21,15,11,6,0,0,81,3,0,4,0,3,0,0,0,10,0,0,0,3,7,3,0,0,11,12,19,22,19,16,10,0,0,107,0,0,0,0,0,0,0,0,4,6,3,4,6,3,3,0,0,27,22,41,60,46,43,14,3,0,232
5127711,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,20,0,0,0,3,3,0,0,0,8,7,6,12,15,5,6,0,0,57,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,8,4,8,14,14,11,6,3,0,69,0,0,0,0,0,0,0,0,3,3,0,0,3,6,7,0,3,25,10,18,21,27,31,18,9,5,135
5127712,8,5,10,6,0,0,24,0,3,4,0,8,8,0,0,19,4,38,16,8,18,17,0,0,107,3,16,16,8,18,26,7,0,89,7,37,32,26,40,38,5,4,186,0,0,0,0,3,3,0,0,9,3,3,0,3,3,5,0,0,20,7,40,37,29,46,47,9,4,213,0,0,0,0,0,0,0,0,3,4,17,4,9,19,14,3,0,63,25,116,79,60,117,104,21,4,523
5127713,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,21,13,4,4,0,0,0,46,0,8,10,11,11,3,3,0,46,6,29,20,16,13,13,4,0,98,5,3,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,15,13,30,22,22,16,19,9,0,129,0,0,0,0,0,0,0,0,4,0,10,0,10,9,7,6,0,47,17,73,53,52,37,26,24,0,281
5127714,0,3,3,4,0,0,13,0,0,0,0,3,0,0,0,6,3,6,17,3,6,12,0,0,55,0,3,0,3,12,28,0,0,50,6,9,15,20,21,31,12,5,110,4,0,3,0,0,0,0,0,10,0,0,0,0,5,6,0,0,16,8,10,16,16,29,45,12,5,141,0,0,0,0,3,3,0,0,4,3,8,12,10,10,19,10,6,84,18,30,49,33,69,111,27,14,353
5127715,0,0,0,3,0,0,10,0,0,4,4,3,0,0,0,12,5,15,11,13,14,14,5,0,79,0,12,8,12,10,25,10,0,77,3,21,18,24,27,43,16,0,156,0,4,0,0,0,3,0,0,4,3,0,3,0,3,6,3,0,20,3,24,17,31,34,49,18,0,180,0,0,0,0,0,7,0,0,6,10,13,12,11,16,25,14,0,92,22,71,58,64,78,126,46,3,465
5127801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,9,3,16,13,14,14,3,3,0,62,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,9,18,14,14,18,3,3,0,65,0,0,0,0,0,0,0,0,0,3,12,8,8,14,3,0,0,55,12,31,26,29,28,13,0,0,142
5127802,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,16,0,3,3,3,0,0,0,0,9,6,19,8,22,17,5,0,0,82,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,11,6,20,13,25,21,9,0,0,93,0,0,0,0,0,0,0,0,0,7,13,6,10,8,3,3,0,50,16,38,21,37,41,15,6,0,176
5127803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,5,0,0,0,0,16,5,19,6,11,16,3,0,0,68,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,11,14,26,6,17,18,4,0,0,75,0,0,0,0,0,0,0,0,0,6,13,3,7,11,5,0,0,45,15,39,19,31,29,9,5,0,146
5127804,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,3,0,9,6,6,5,4,3,0,31,3,7,8,5,3,5,0,0,35,11,33,27,27,14,12,0,0,119,0,3,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,7,15,40,27,29,15,10,0,0,137,0,0,0,3,0,0,0,0,3,17,8,26,23,29,53,5,0,156,29,69,64,65,59,79,10,0,372
5127805,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,9,0,3,3,4,4,0,0,0,11,18,12,18,15,5,4,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,18,11,18,20,10,3,0,0,82,0,0,0,0,0,0,0,0,3,5,7,5,3,3,0,0,0,26,23,30,36,32,13,5,3,0,145
5127806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,11,0,10,5,3,0,0,0,0,18,7,14,10,10,6,0,0,0,49,0,4,0,0,3,0,0,0,10,0,3,4,0,0,0,0,0,11,9,17,15,11,10,3,0,0,68,0,3,0,0,0,0,0,0,3,16,9,11,8,14,3,3,0,66,31,41,34,20,25,7,6,0,164
5127807,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,6,0,3,3,0,3,0,0,0,12,0,6,7,6,4,4,0,0,33,10,14,22,17,12,10,3,0,89,3,0,0,4,0,0,0,0,10,0,0,0,0,4,3,0,0,7,14,22,24,15,20,13,0,0,103,0,0,0,3,0,0,0,0,0,30,48,59,28,26,21,5,0,216,42,77,87,57,56,43,6,3,377
5127808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,0,0,0,0,11,13,15,7,3,12,3,0,3,60,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,14,19,13,7,11,3,0,3,71,0,0,0,0,0,0,0,0,0,4,10,7,4,6,3,0,0,35,21,33,28,13,23,12,4,3,127
5127809,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,0,4,3,0,0,0,20,3,0,0,3,3,3,0,0,12,9,21,15,14,7,3,0,0,63,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,10,16,22,15,9,3,0,0,72,0,0,0,0,0,0,0,0,5,3,4,6,8,9,6,7,0,46,19,32,29,30,24,13,7,0,160
5127810,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,6,0,0,0,0,0,5,10,10,8,14,3,3,0,0,50,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,8,9,14,16,3,3,0,0,61,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,19,11,27,31,17,8,8,0,0,97
5127811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,14,0,4,3,8,4,0,0,0,14,14,20,20,14,9,0,0,0,77,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,21,26,22,13,6,0,0,0,88,0,0,0,0,0,0,0,0,0,4,13,5,5,10,0,0,0,40,29,41,45,26,19,0,0,0,164
5127812,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,3,0,0,0,0,10,0,7,0,4,0,0,0,0,7,6,16,3,4,6,0,0,0,45,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,21,5,4,8,0,0,0,50,0,0,0,0,0,0,0,0,0,4,8,3,4,6,3,0,0,28,7,37,13,16,19,3,3,0,99
5127813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,13,0,0,0,4,0,4,0,0,11,4,11,27,12,17,9,3,0,78,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,15,27,19,17,9,3,0,89,0,0,0,0,0,0,0,0,0,3,15,10,7,3,7,0,0,41,15,30,40,29,23,19,7,0,160
5127814,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,12,0,3,3,3,3,0,0,0,18,8,18,10,10,14,0,0,0,62,3,4,0,3,0,0,0,0,9,3,0,3,4,0,0,0,0,13,13,22,14,22,14,0,0,0,80,0,0,3,0,0,0,0,0,3,7,7,3,9,9,0,3,0,43,22,37,30,41,28,6,3,0,161
5127815,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,8,0,0,0,10,3,10,16,13,9,6,0,0,53,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,15,16,16,10,6,0,0,61,0,0,0,0,0,0,0,0,0,4,8,4,3,6,0,3,3,40,12,27,27,24,22,6,3,3,118
5127816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,13,0,5,3,0,3,0,0,0,16,18,21,22,14,11,0,0,0,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,22,29,24,18,11,0,0,0,97,0,0,0,0,0,0,0,0,0,12,4,4,7,3,3,0,0,39,27,45,43,26,15,4,0,0,164
5127817,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,3,0,0,9,0,3,3,11,3,0,0,0,14,3,23,14,9,10,3,0,0,61,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,23,10,13,11,3,0,0,69,0,0,0,0,0,0,0,0,3,0,7,0,9,3,3,0,0,21,9,38,21,36,14,6,0,0,120
5127818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,21,0,5,5,6,0,0,0,0,21
5127901,6,0,0,0,0,0,8,0,5,3,4,0,0,0,0,21,13,31,7,10,3,0,0,0,62,10,11,11,6,3,3,0,0,44,7,36,16,21,15,0,3,0,100,3,0,0,0,0,0,0,0,7,0,4,0,3,0,0,0,0,5,13,40,17,22,15,0,3,0,116,0,0,0,0,0,0,0,0,0,13,13,10,10,10,4,7,0,64,43,112,51,49,34,7,9,0,313
5127902,8,6,3,0,0,0,21,0,9,0,0,4,0,0,0,14,8,60,18,11,6,0,0,0,106,3,18,15,14,10,4,0,0,57,12,48,22,36,13,8,0,0,148,4,0,0,0,0,0,0,0,4,4,5,3,0,0,3,0,0,16,21,49,25,34,19,15,0,0,169,0,3,0,0,0,0,0,0,3,28,57,52,50,45,28,0,0,249,59,191,121,112,89,44,0,0,621
5127903,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,8,4,0,0,0,0,24,0,4,0,0,0,0,0,0,7,0,19,9,10,8,0,0,0,49,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,6,19,13,10,13,0,0,0,61,0,0,0,0,0,0,0,0,0,5,17,17,7,12,7,5,0,68,15,58,32,20,25,7,9,0,175
5127904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,4,3,8,7,10,3,0,0,32
5127905,3,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,3,21,10,9,7,4,0,0,49,3,13,9,11,7,7,0,0,43,15,8,27,26,17,8,0,0,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,17,14,24,28,18,6,0,0,103,0,0,3,0,0,0,0,0,3,5,8,8,9,10,5,0,0,33,31,55,61,53,48,18,0,0,262
5127906,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,13,7,0,0,0,0,0,25,0,7,8,11,9,3,0,0,44,10,38,27,18,7,4,0,0,113,3,0,4,0,0,0,0,0,8,0,3,3,0,3,0,0,0,7,12,39,28,20,13,4,0,0,124,0,0,0,0,0,0,0,0,3,15,3,11,14,11,3,0,0,56,34,75,59,45,36,15,0,0,262
5127907,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,8,17,8,4,8,4,0,0,54,0,3,5,6,0,0,0,0,17,13,15,5,14,9,3,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,15,5,12,11,3,0,0,65,0,0,0,0,0,0,0,0,0,3,8,7,3,9,5,4,0,31,29,43,29,28,30,12,6,0,179
5127908,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,13,0,0,5,3,0,0,0,0,9,0,9,6,9,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,9,3,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,18,24,9,7,5,0,0,67
5127909,0,0,3,0,0,0,7,0,3,3,3,0,0,0,0,12,7,11,7,6,7,0,0,0,36,0,3,0,4,3,0,0,0,15,3,7,13,12,3,3,0,0,46,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,5,15,15,14,7,4,0,0,55,0,0,0,0,0,0,0,0,0,12,39,20,31,26,17,11,0,162,22,75,42,62,46,23,14,3,285
5127910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,17,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,5,3,4,3,3,3,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,5,7,3,9,0,0,25,5,8,8,10,11,14,4,0,56
5127911,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,3,0,0,0,0,0,11,0,3,0,9,0,0,0,0,16,8,20,9,17,12,7,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,11,20,9,20,10,7,3,0,76,0,0,0,0,0,0,0,0,0,3,10,3,6,4,5,9,12,55,13,40,18,38,15,19,12,16,167
5127912,7,3,4,0,0,0,16,0,3,4,0,0,0,0,0,9,0,10,14,3,3,0,0,0,34,0,5,3,11,0,0,0,0,20,3,7,10,25,12,0,0,0,59,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,7,14,26,12,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,17,11,32,49,48,22,3,0,3,161
5127913,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,3,11,21,6,4,0,3,0,0,45,3,3,3,0,3,3,0,0,11,8,12,4,9,8,4,3,0,53,0,3,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,8,8,15,8,12,8,10,3,0,64,0,0,0,0,0,0,0,0,0,5,14,10,9,8,8,0,0,59,26,61,26,28,24,23,4,0,194
5127914,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,9,17,7,3,0,0,0,35,0,9,8,0,0,0,0,0,26,9,18,18,11,10,3,0,0,69,0,3,3,0,0,0,0,0,4,0,5,0,3,6,0,0,0,15,8,23,26,8,10,3,4,0,89,0,0,3,0,0,0,0,0,5,5,8,15,9,6,4,0,0,44,21,58,66,28,24,12,6,0,208
5127915,5,3,3,0,0,0,11,0,0,0,0,3,3,0,0,7,6,7,10,5,3,0,3,0,36,0,8,4,4,7,0,0,0,18,0,12,11,9,14,0,0,0,45,4,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,7,5,13,13,13,10,0,0,0,59,0,0,0,0,0,0,0,0,0,15,16,12,8,9,12,0,6,71,26,48,40,27,31,21,8,5,208
5127916,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,15,9,3,7,0,0,0,30,3,0,7,6,6,0,0,0,18,6,27,21,14,9,3,0,0,82,0,3,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,12,6,39,19,18,14,4,0,0,97,0,0,0,0,0,0,0,0,0,10,7,7,9,6,0,0,0,31,21,66,38,31,24,9,0,0,194
5127917,4,7,0,0,0,0,10,0,0,3,0,0,0,0,0,10,0,14,11,8,3,0,0,0,40,3,3,8,8,0,0,0,0,22,3,25,31,23,10,3,0,0,100,10,3,0,0,0,0,0,0,10,4,0,3,0,4,0,0,0,7,14,29,35,23,17,3,0,0,122,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,22,13,53,62,48,26,8,0,0,214
5127918,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,9,21,15,3,9,0,0,0,55,0,3,0,3,0,0,0,0,6,3,7,10,12,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,12,6,3,0,0,41,0,0,0,0,0,0,0,0,0,4,16,6,10,5,0,3,0,47,15,59,36,30,20,3,3,0,166
5127919,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,3,22,5,8,4,0,0,0,40,0,4,3,0,0,0,0,0,12,9,33,14,15,9,3,0,0,83,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,11,12,38,12,17,9,3,0,0,93,0,0,0,0,0,0,0,0,0,3,11,4,7,0,3,0,0,41,19,82,39,35,16,4,4,0,211
5127920,0,0,3,0,0,0,11,0,5,3,0,0,0,0,0,9,6,11,3,8,3,0,0,0,43,0,10,7,5,8,0,0,0,29,12,33,21,17,16,3,0,0,114,5,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,20,38,27,20,16,5,0,0,128,0,0,0,0,0,0,0,0,0,6,7,3,3,6,0,0,0,31,30,83,56,38,32,4,5,0,251
5127921,0,3,0,0,0,0,21,0,3,4,0,0,0,0,0,7,6,18,9,6,0,3,0,0,40,0,8,4,8,4,0,0,0,24,7,37,18,18,12,3,0,0,100,3,0,4,4,0,0,0,0,10,0,0,0,0,5,0,0,0,13,16,42,20,17,14,3,0,0,116,0,0,3,0,0,0,0,0,3,17,26,14,11,19,6,3,8,90,33,102,57,43,36,16,5,8,303
5127922,4,3,3,0,0,0,9,0,0,4,0,0,0,0,0,4,0,15,19,13,0,3,0,0,58,0,5,15,18,3,0,0,0,38,11,26,36,34,4,4,0,0,117,3,0,0,0,0,0,0,0,4,0,0,8,3,0,0,0,0,12,14,25,45,31,6,6,0,0,137,0,0,0,0,0,0,0,0,3,7,3,5,0,4,0,0,0,18,18,54,95,69,20,10,0,0,270
5127923,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,3,8,0,0,0,21,0,0,6,3,3,3,0,0,17,4,4,12,23,15,6,0,0,68,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,8,4,15,24,15,6,0,0,76,0,0,0,0,0,0,0,0,0,5,4,7,10,14,10,4,0,49,15,14,30,41,38,27,7,0,165
5127924,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,10,0,0,3,3,3,0,0,0,10,7,12,10,18,10,0,0,0,50,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,12,8,11,17,11,0,0,0,52,0,0,0,6,0,0,0,0,6,0,4,0,0,3,0,0,0,13,11,16,20,23,24,0,0,0,100
5127925,3,0,3,0,0,0,13,3,0,0,0,0,0,0,0,3,0,9,13,3,4,4,0,0,27,0,7,4,3,3,0,0,0,25,5,15,18,15,13,3,4,0,74,3,4,0,3,0,0,0,0,10,0,3,3,0,3,0,0,0,10,9,21,25,18,14,3,4,0,92,0,0,0,0,0,0,0,0,3,4,6,9,3,14,15,6,0,60,16,46,56,35,41,21,13,0,223
5127926,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,8,3,3,0,0,0,28,0,3,8,5,5,0,3,0,29,4,26,22,13,15,0,0,0,90,0,3,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,3,7,33,23,13,13,0,0,0,97,0,0,0,0,0,0,0,0,0,7,10,9,8,13,0,0,0,56,22,57,57,33,41,0,8,0,221
5127927,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,23,0,0,14,3,3,0,0,0,18,5,24,13,10,11,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,23,21,10,11,0,0,0,66,0,0,0,3,0,0,0,0,3,6,8,8,14,8,0,0,0,44,15,38,51,30,20,3,0,0,156
5127928,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,0,0,20,0,6,7,4,8,0,0,0,26,17,17,25,14,16,0,0,0,94,3,0,0,3,0,0,0,0,10,0,0,6,0,3,0,0,0,10,21,21,29,20,18,4,0,0,112,0,0,0,0,3,0,0,0,4,22,11,21,12,12,3,0,0,87,43,51,63,45,34,10,0,0,250
5127929,8,0,0,0,0,0,10,0,0,3,0,0,0,0,0,10,5,21,17,16,3,0,0,0,70,0,11,13,7,4,0,0,0,35,13,30,29,19,8,4,0,0,107,3,3,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,8,16,40,35,19,7,4,0,0,123,0,0,0,0,0,0,0,0,3,3,6,16,3,7,6,0,0,36,25,84,88,54,22,16,3,0,294
5127930,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,8,9,3,3,0,0,0,22,0,3,3,4,4,0,0,0,22,12,13,16,23,17,3,0,0,86,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,17,18,16,31,13,3,0,0,96,0,0,0,0,0,0,0,0,0,9,3,10,6,3,0,0,0,31,22,30,45,42,26,3,0,0,166
5127931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,12,5,0,4,5,0,0,0,0,20
5127932,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,7,7,0,5,0,0,0,16,0,3,7,0,0,0,0,0,15,3,20,21,8,9,3,0,0,76,3,4,3,0,0,0,0,0,12,0,3,3,0,0,0,0,0,7,12,23,31,8,11,3,0,0,89,0,0,0,0,0,0,0,0,0,3,8,6,3,5,0,0,0,26,14,42,54,21,18,7,0,0,151
5128001,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,3,22,12,7,5,0,0,0,48,3,9,6,5,4,0,0,0,29,9,28,20,19,14,0,0,0,90,4,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,3,16,26,26,24,14,0,0,0,101,0,0,0,0,0,0,0,0,3,3,6,7,7,4,3,3,0,39,28,71,58,42,33,5,8,0,241
5128002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128003,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,3,14,10,3,7,0,0,0,32,0,9,3,5,7,0,0,0,22,9,23,16,10,12,4,0,0,82,3,0,0,0,0,0,0,0,10,0,0,0,3,4,0,0,0,8,14,27,15,16,17,4,0,0,99,0,0,0,0,0,0,0,0,3,5,19,0,4,0,0,0,0,36,23,68,29,35,33,6,0,0,200
5128004,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,6,0,0,0,0,0,20,0,8,0,0,3,0,0,0,16,3,7,6,8,5,5,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,7,10,8,10,5,3,0,42,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,11,29,21,10,13,5,3,0,94
5128005,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,3,4,6,4,0,0,0,26,0,3,7,0,0,0,0,0,13,3,22,15,23,3,0,0,0,65,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,22,21,21,3,0,0,0,68,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,0,23,11,38,33,42,11,7,0,0,138
