SA1_7DIGITCODE_2016,M_Husb_a_r_mar_0_14,M_Husb_a_r_mar_15_24,M_Husb_a_r_mar_25_34,M_Husb_a_r_mar_35_44,M_Husb_a_r_mar_45_54,M_Husb_a_r_mar_55_64,M_Husb_a_r_mar_65_74,M_Husb_a_r_mar_75_84,M_Husb_a_r_mar_85,M_Husb_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85,M_Vis_from_within_Aus_Tot,M_OS_v_0_14_yr,M_OS_v_15_24_yr,M_OS_v_25_34_yr,M_OS_v_35_44_yr,M_OS_v_45_54_yr,M_OS_v_55_64_yr,M_OS_v_65_74_yr,M_OS_v_75_84_yr,M_OS_v_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Husb_a_r_mar_0_14,F_Husb_a_r_mar_15_24,F_Husb_a_r_mar_25_34,F_Husb_a_r_mar_35_44,F_Husb_a_r_mar_45_54,F_Husb_a_r_mar_55_64,F_Husb_a_r_mar_65_74,F_Husb_a_r_mar_75_84,F_Husb_a_r_mar_85,F_Husb_a_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85,F_Oth_rel_ind_Tot
5108806,..,0,3,14,30,17,5,0,3,67,..,0,0,5,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,52,..,..,..,..,..,..,..,..,52,..,19,..,..,..,..,..,..,..,19,..,5,0,0,0,0,0,0,0,7,..,3,0,4,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,3,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,29,8,20,32,23,4,3,6,182,..,0,6,23,28,18,5,3,0,73,..,0,4,0,5,0,0,0,0,11,..,0,0,0,3,0,0,0,0,8,46,..,..,..,..,..,..,..,..,46,..,13,..,..,..,..,..,..,..,13,..,7,3,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,3
5108807,..,0,3,20,10,3,5,0,0,46,..,0,4,0,3,3,0,0,0,14,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,5,..,..,..,..,..,..,..,5,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,6,..,0,0,0,0,4,0,0,0,11,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,6,21,21,19,13,5,5,0,127,..,0,10,21,12,6,0,3,0,54,..,0,8,3,0,3,0,0,0,13,..,0,0,0,0,0,0,0,0,7,35,..,..,..,..,..,..,..,..,35,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5108808,..,0,12,20,9,9,8,0,0,55,..,0,11,9,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,37,..,..,..,..,..,..,..,..,37,..,7,..,..,..,..,..,..,..,7,..,0,3,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,4,..,3,8,0,0,0,0,0,0,13,..,0,7,3,5,11,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,13,40,33,15,13,4,3,0,165,..,0,16,19,13,8,0,0,0,54,..,0,10,3,0,0,0,0,0,18,..,0,6,0,5,6,0,0,0,21,33,..,..,..,..,..,..,..,..,33,..,6,..,..,..,..,..,..,..,6,..,3,5,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0
5108809,..,0,6,20,4,8,3,4,0,44,..,3,14,7,0,3,3,0,0,29,..,0,0,0,3,0,0,0,0,3,29,..,..,..,..,..,..,..,..,29,..,9,..,..,..,..,..,..,..,9,..,9,3,0,0,0,0,0,0,11,..,0,0,0,0,4,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,8,5,3,3,0,0,0,0,15,..,0,5,0,5,10,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,29,24,36,35,17,23,7,9,3,178,..,0,8,12,6,8,3,3,0,49,..,3,21,5,3,4,0,0,0,35,..,3,5,3,6,0,5,0,0,20,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,8
5108810,..,0,23,21,14,13,6,0,3,86,..,0,17,7,0,6,0,0,0,24,..,0,0,0,3,0,0,0,0,7,38,..,..,..,..,..,..,..,..,38,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,6,..,5,7,0,0,0,0,0,0,11,..,0,3,0,0,0,0,0,0,4,..,7,15,0,7,0,0,0,0,21,..,0,11,4,0,4,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,15,75,32,24,22,12,3,3,229,..,0,25,30,14,13,7,0,0,87,..,0,14,3,5,3,0,0,0,22,..,0,0,3,3,3,0,0,0,9,36,..,..,..,..,..,..,..,..,36,..,9,..,..,..,..,..,..,..,9,..,4,6,0,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,3
5108811,..,0,14,22,15,10,3,3,0,73,..,0,10,11,4,3,0,0,0,28,..,0,0,0,0,0,0,0,0,0,44,..,..,..,..,..,..,..,..,44,..,10,..,..,..,..,..,..,..,10,..,8,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,7,..,7,18,0,0,0,0,0,0,23,..,0,0,0,0,6,0,0,0,13,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,49,26,53,41,18,25,3,7,3,224,..,0,18,30,16,5,4,3,0,77,..,0,16,8,3,3,0,0,0,33,..,0,0,3,4,8,0,0,0,24,44,..,..,..,..,..,..,..,..,44,..,15,..,..,..,..,..,..,..,15,..,7,7,0,0,0,0,0,0,14,..,0,3,0,0,0,0,0,0,6
5108812,..,0,14,14,15,11,0,8,3,57,..,0,11,0,0,4,0,0,0,19,..,0,0,0,0,0,0,0,0,6,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,5,12,3,3,0,0,0,0,19,..,0,5,3,5,0,4,0,0,23,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,22,42,23,27,18,4,5,3,180,..,0,9,19,15,6,3,6,0,62,..,4,16,0,0,3,0,0,0,21,..,0,0,0,6,0,0,0,0,17,31,..,..,..,..,..,..,..,..,31,..,20,..,..,..,..,..,..,..,20,..,4,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5108813,..,0,13,23,7,8,0,0,0,61,..,0,20,11,3,0,0,0,0,31,..,0,0,0,3,0,0,0,0,4,35,..,..,..,..,..,..,..,..,35,..,14,..,..,..,..,..,..,..,14,..,0,3,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,8,..,3,7,3,3,4,0,0,3,27,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,23,45,41,18,22,3,4,5,199,..,0,15,23,7,12,3,4,0,60,..,3,22,8,0,0,0,0,0,33,..,0,0,3,9,3,0,0,3,17,42,..,..,..,..,..,..,..,..,42,..,18,..,..,..,..,..,..,..,18,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0
5108814,..,0,23,28,17,25,3,4,0,105,..,3,19,15,3,3,0,0,0,39,..,0,0,0,0,3,0,0,0,4,64,..,..,..,..,..,..,..,..,64,..,22,..,..,..,..,..,..,..,22,..,10,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,7,..,0,6,3,0,0,0,0,0,8,..,0,8,4,12,0,3,0,3,29,0,0,4,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,64,41,55,56,36,29,12,11,7,296,..,0,28,29,27,12,6,5,0,109,..,7,25,15,0,3,0,0,0,44,..,0,0,7,3,0,3,0,0,15,58,..,..,..,..,..,..,..,..,58,..,11,..,..,..,..,..,..,..,11,..,5,0,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
5108815,..,0,20,20,21,19,11,7,5,101,..,0,8,4,0,0,0,0,0,26,..,0,0,0,0,0,0,0,0,6,51,..,..,..,..,..,..,..,..,51,..,16,..,..,..,..,..,..,..,16,..,0,12,3,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,4,0,0,0,0,0,0,13,..,0,4,7,0,3,7,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,24,50,45,33,27,18,7,7,249,..,0,26,27,19,13,7,4,3,100,..,3,14,12,0,0,0,0,0,25,..,0,0,3,3,3,3,3,0,12,45,..,..,..,..,..,..,..,..,45,..,8,..,..,..,..,..,..,..,8,..,3,3,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,4
5108816,..,0,7,21,21,12,10,0,3,81,..,0,7,10,4,0,3,0,0,20,..,0,0,0,3,0,0,0,0,3,54,..,..,..,..,..,..,..,..,54,..,9,..,..,..,..,..,..,..,9,..,5,4,0,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,3,4,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,23,23,41,32,17,18,3,3,215,..,0,9,26,26,19,3,3,0,85,..,0,8,8,0,0,4,0,0,20,..,0,0,0,3,4,3,0,0,10,48,..,..,..,..,..,..,..,..,48,..,17,..,..,..,..,..,..,..,17,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3
5108817,..,0,0,16,23,19,6,3,3,69,..,0,5,4,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,19,..,..,..,..,..,..,..,19,..,5,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,0,6,..,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,27,18,23,26,21,7,3,3,171,..,0,10,17,23,15,7,3,0,74,..,0,10,3,0,0,0,0,0,13,..,0,0,3,7,0,0,0,0,12,31,..,..,..,..,..,..,..,..,31,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,8,..,0,0,0,3,0,0,0,0,3
5108818,..,0,25,32,15,16,10,10,0,100,..,0,35,15,5,4,0,0,0,58,..,0,0,0,0,0,0,0,0,6,60,..,..,..,..,..,..,..,..,60,..,11,..,..,..,..,..,..,..,11,..,11,3,0,0,0,0,0,0,18,..,5,3,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,6,..,10,10,7,0,0,0,3,0,22,..,0,13,7,12,7,7,0,5,49,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,42,88,57,39,30,18,15,9,353,..,0,32,37,10,14,10,3,0,108,..,4,36,8,6,0,0,0,0,61,..,0,9,10,10,9,4,3,0,45,63,..,..,..,..,..,..,..,..,63,..,10,..,..,..,..,..,..,..,10,..,4,3,0,0,0,0,0,0,10,..,0,4,0,6,0,0,0,0,9
5108819,..,0,22,25,24,11,8,3,3,103,..,4,27,7,4,3,3,0,0,45,..,0,0,0,3,0,0,0,0,6,51,..,..,..,..,..,..,..,..,51,..,10,..,..,..,..,..,..,..,10,..,9,9,3,3,0,0,0,0,17,..,0,0,3,0,0,0,0,0,8,..,0,0,3,0,0,0,0,0,5,..,6,18,0,3,0,0,0,0,39,..,3,3,13,8,12,4,4,3,50,3,4,3,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,53,35,83,57,49,37,21,8,6,351,..,0,30,36,23,7,10,7,0,107,..,8,30,3,10,0,0,0,0,55,..,0,0,8,11,3,3,0,0,31,57,..,..,..,..,..,..,..,..,57,..,16,..,..,..,..,..,..,..,16,..,7,5,0,0,0,0,0,0,14,..,0,3,0,0,0,0,0,0,11
5108820,..,0,3,26,5,8,7,0,4,59,..,3,17,0,0,0,0,0,0,24,..,0,0,0,0,3,3,0,0,10,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,8,6,0,0,0,0,0,0,17,..,4,0,0,0,0,0,0,0,3,..,3,4,0,0,0,0,0,0,5,..,6,8,0,0,0,0,0,0,12,..,4,6,10,4,13,3,0,3,46,4,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,34,30,44,39,18,21,16,4,8,226,..,0,9,17,5,6,6,6,0,53,..,4,16,0,0,3,0,0,0,23,..,0,0,9,8,3,0,0,0,21,29,..,..,..,..,..,..,..,..,29,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,5,..,0,0,3,3,0,0,0,0,10
5108821,..,0,16,22,4,8,0,0,4,59,..,0,16,7,4,0,0,0,0,29,..,0,0,0,0,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,6,..,..,..,..,..,..,..,6,..,0,0,3,3,0,0,0,0,10,..,0,0,0,0,0,0,3,0,3,..,0,4,0,0,0,0,0,0,3,..,0,9,0,0,0,0,0,0,12,..,0,3,3,4,6,0,0,0,26,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,27,13,48,39,20,23,8,9,6,184,..,0,28,15,5,9,0,8,0,61,..,0,22,4,3,0,0,0,0,28,..,0,4,3,3,3,0,3,0,15,23,..,..,..,..,..,..,..,..,23,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
5108822,..,0,21,16,13,12,10,4,5,82,..,0,27,8,4,0,0,0,0,42,..,0,0,0,3,0,0,0,0,3,30,..,..,..,..,..,..,..,..,30,..,12,..,..,..,..,..,..,..,12,..,4,3,0,0,3,0,0,0,14,..,3,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,10,..,3,5,0,0,0,0,0,0,9,..,0,11,4,10,9,6,4,0,48,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,33,22,84,33,26,26,18,8,6,261,..,0,23,19,9,16,10,3,3,82,..,7,23,4,3,4,3,0,0,39,..,0,0,0,4,4,0,0,0,17,21,..,..,..,..,..,..,..,..,21,..,12,..,..,..,..,..,..,..,12,..,4,3,3,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,9
5108823,..,0,16,15,12,5,3,4,0,65,..,0,13,4,3,0,0,0,0,24,..,0,0,0,0,3,3,0,0,8,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,0,7,0,0,0,0,0,0,7,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,7,0,0,0,0,0,0,10,..,0,8,6,8,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,22,8,51,24,27,18,14,6,0,175,..,0,20,13,17,4,6,3,0,60,..,0,17,4,0,0,3,0,0,26,..,0,0,5,6,4,0,0,4,18,25,..,..,..,..,..,..,..,..,25,..,8,..,..,..,..,..,..,..,8,..,0,0,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,9
5108824,..,0,22,18,20,11,13,11,0,99,..,0,19,9,0,3,3,0,0,34,..,0,0,0,0,0,3,0,0,3,28,..,..,..,..,..,..,..,..,28,..,12,..,..,..,..,..,..,..,12,..,10,0,3,0,0,0,0,0,9,..,9,5,0,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,3,..,3,11,0,0,0,0,0,0,18,..,0,3,6,7,8,8,6,7,33,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,28,41,76,38,30,19,26,17,3,273,..,0,34,17,21,6,14,8,0,100,..,0,26,7,5,0,3,0,0,37,..,0,0,4,8,0,0,0,3,13,32,..,..,..,..,..,..,..,..,32,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,4,0,0,0,12,..,3,3,0,0,0,0,0,0,12
5108825,..,0,8,12,8,14,8,4,0,61,..,3,23,10,0,0,0,0,0,35,..,0,0,0,0,0,0,0,0,4,18,..,..,..,..,..,..,..,..,18,..,9,..,..,..,..,..,..,..,9,..,7,4,3,0,3,0,0,0,20,..,5,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,4,..,4,20,3,0,0,0,0,0,25,..,3,5,5,3,6,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,28,61,40,20,20,15,5,0,215,..,0,15,8,6,16,7,3,0,60,..,6,23,6,4,0,0,0,0,42,..,0,0,5,0,6,0,0,6,17,10,..,..,..,..,..,..,..,..,10,..,6,..,..,..,..,..,..,..,6,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4
5108826,..,0,14,14,3,5,10,4,3,53,..,6,23,3,0,0,0,0,0,33,..,0,0,0,0,0,0,0,0,5,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,20,0,0,0,0,0,0,21,..,0,10,3,3,6,7,0,0,27,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,15,73,27,17,10,15,3,3,174,..,0,22,10,0,10,5,3,0,54,..,3,23,3,0,0,0,0,0,31,..,0,3,0,3,4,0,0,0,9,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5
5108827,..,0,4,9,13,5,4,3,0,39,..,0,11,3,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,21,..,..,..,..,..,..,..,..,21,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,3,..,0,3,3,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,21,10,22,18,21,4,9,3,0,112,..,0,8,10,11,5,6,3,0,45,..,3,6,4,3,0,0,0,0,15,..,0,0,3,3,0,0,0,0,7,15,..,..,..,..,..,..,..,..,15,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5108828,..,0,31,18,13,3,6,0,3,82,..,3,15,3,0,3,3,0,0,31,..,0,0,0,0,0,0,0,0,0,46,..,..,..,..,..,..,..,..,46,..,10,..,..,..,..,..,..,..,10,..,3,4,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,7,..,5,5,0,0,0,0,0,0,7,..,0,7,3,4,0,0,0,0,18,..,0,6,3,10,7,3,0,0,25,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,44,26,75,35,29,18,16,3,6,240,..,0,40,14,8,10,7,0,0,88,..,8,23,8,3,3,0,0,0,43,..,0,8,10,10,4,3,0,0,26,28,..,..,..,..,..,..,..,..,28,..,9,..,..,..,..,..,..,..,9,..,5,0,0,0,0,0,0,0,5,..,6,0,0,0,3,3,0,0,15
5108829,..,0,14,13,7,6,8,3,3,57,..,0,17,8,3,0,0,0,0,30,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,3,3,0,3,0,0,0,0,14,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,7,6,0,3,0,0,0,0,19,..,0,7,6,5,4,0,4,0,29,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,15,14,58,25,21,14,19,3,7,180,..,0,21,11,6,5,11,3,3,58,..,3,25,0,3,0,0,0,0,41,..,0,3,3,3,5,0,0,0,15,27,..,..,..,..,..,..,..,..,27,..,6,..,..,..,..,..,..,..,6,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,7
5108830,..,0,22,22,8,15,4,3,0,75,..,4,16,4,0,3,0,0,0,26,..,0,0,0,0,0,0,0,0,3,26,..,..,..,..,..,..,..,..,26,..,7,..,..,..,..,..,..,..,7,..,9,3,0,3,0,0,0,0,14,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,3,13,3,3,3,0,0,0,26,..,0,3,3,0,8,3,3,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26,29,55,38,23,22,9,9,3,219,..,0,25,28,11,14,3,3,0,78,..,3,15,6,0,0,0,0,0,24,..,0,3,0,6,3,3,0,0,18,29,..,..,..,..,..,..,..,..,29,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,6,..,0,0,3,0,0,0,0,0,4
5108831,..,0,17,16,17,6,16,4,5,79,..,3,16,3,0,0,0,0,0,24,..,0,0,0,0,3,0,7,0,9,30,..,..,..,..,..,..,..,..,30,..,3,..,..,..,..,..,..,..,3,..,0,9,0,0,3,0,0,0,18,..,3,3,0,0,0,0,0,0,7,..,0,7,0,0,0,0,0,0,8,..,3,10,0,0,0,0,0,0,18,..,0,0,5,3,7,3,3,0,28,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,30,15,63,28,29,20,18,17,3,233,..,0,23,15,13,15,10,8,0,84,..,3,22,6,0,0,0,0,0,35,..,0,0,3,10,5,0,0,0,22,29,..,..,..,..,..,..,..,..,29,..,7,..,..,..,..,..,..,..,7,..,0,4,0,4,0,0,0,0,10,..,0,4,0,3,6,0,3,0,14
5108832,..,0,8,6,9,3,7,5,3,47,..,0,4,3,0,0,0,0,0,12,..,0,0,0,0,0,0,3,0,3,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,4,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,5,..,0,9,8,0,3,0,0,0,22,..,0,6,0,3,0,0,0,0,14,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,11,38,17,18,12,11,7,3,129,..,0,12,9,9,6,8,7,0,46,..,4,7,0,0,3,0,0,0,13,..,3,0,0,0,0,3,0,0,7,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,5,9,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3
