SA1_7DIGITCODE_2016,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_over_Mgrs,P_85_over_Profnls,P_85_over_Techs_trades_wrkrs,P_85_over_Com_psnl_serv_wrkrs,P_85_over_Cler_admin_wrkrs,P_85_over_Sales_wrkrs,P_85_over_Mach_oper_dvrs,P_85_over_Labrs,P_85_over_Inad_desc_Ns,P_85_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
5109021,0,0,0,0,0,0,0,3,0,6,0,0,4,3,3,4,0,14,0,32,4,33,18,14,13,10,6,11,6,118,6,8,4,0,4,3,3,8,0,41,0,7,8,5,0,3,3,5,0,34,0,0,6,0,7,0,0,3,0,22,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,45,24,31,18,14,46,5,247
5109022,0,0,0,0,0,3,0,0,0,3,3,0,5,15,3,7,0,3,3,38,9,35,19,19,26,12,10,12,0,151,8,23,15,12,13,4,9,14,0,100,0,3,6,3,9,3,6,10,3,55,3,3,3,3,4,4,0,9,0,31,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,26,71,59,51,55,36,28,57,10,395
5109023,0,0,0,0,0,3,0,9,3,14,0,3,5,7,3,12,0,12,6,50,16,34,39,12,23,9,15,22,3,178,8,10,16,10,21,4,4,10,3,89,3,5,11,4,6,0,8,3,3,38,3,3,11,5,9,5,0,7,0,32,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,61,83,47,56,36,25,62,22,411
5109024,0,0,3,0,0,3,0,0,0,6,0,5,7,4,0,6,3,3,0,21,8,30,13,14,14,7,6,9,0,107,3,6,4,3,6,0,4,7,0,37,0,7,0,3,4,0,5,3,0,23,0,6,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,29,31,23,15,12,29,6,216
5109025,0,0,0,0,0,3,0,4,0,6,3,3,4,3,3,3,4,6,0,30,8,21,14,18,22,15,7,18,0,114,14,18,7,7,7,3,0,8,0,71,3,8,6,8,8,0,3,7,0,49,0,3,3,4,3,8,0,6,0,27,3,0,3,3,3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,41,41,47,27,21,54,4,324
5109027,0,0,0,4,3,0,0,0,0,5,0,3,4,0,5,3,3,8,0,23,13,37,22,15,19,13,10,15,0,149,10,14,9,9,4,4,4,8,0,69,0,9,3,4,5,3,0,6,0,28,4,6,0,6,8,3,3,8,0,34,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,45,38,43,26,23,48,0,319
5109028,3,0,0,0,0,0,0,0,0,3,3,0,0,4,5,4,6,6,0,30,11,33,26,24,19,8,17,21,0,161,0,16,17,17,5,5,7,8,0,73,0,7,9,7,10,0,9,0,0,43,3,3,3,5,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,56,58,36,29,34,35,0,336
5109029,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,3,0,0,0,22,12,35,18,14,9,8,9,11,0,119,10,17,9,13,9,7,5,5,0,67,3,3,0,7,3,0,0,3,0,27,0,3,3,6,0,0,3,6,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,58,35,44,31,24,20,23,0,266
5109030,0,0,0,0,0,0,0,0,0,0,3,4,9,3,3,5,0,0,0,28,17,42,29,14,24,16,5,12,3,153,3,8,10,10,4,0,7,6,0,55,0,7,4,3,11,3,4,4,3,37,0,3,0,7,3,0,0,5,0,20,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,59,33,45,25,16,25,8,304
5109031,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,9,0,0,3,24,11,32,24,11,16,4,7,7,3,109,7,11,10,11,4,0,0,3,0,47,0,3,0,6,0,0,3,0,0,13,0,3,0,0,3,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,31,29,30,17,18,16,8,216
5109032,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,4,3,0,0,17,7,10,4,9,16,4,7,3,0,75,4,8,8,3,9,7,8,7,0,52,0,6,0,3,0,3,6,4,0,16,0,0,0,4,3,0,7,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,25,25,31,20,24,25,0,192
5109033,0,0,0,0,0,4,0,0,3,7,0,0,3,3,0,4,0,3,0,18,12,8,23,12,20,9,6,11,0,101,7,14,16,3,3,3,5,3,3,63,3,8,4,0,4,4,3,0,3,34,3,7,4,0,5,3,5,7,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,52,20,30,22,17,29,10,248
5109034,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,3,6,0,0,15,3,35,15,14,7,9,4,8,4,94,5,7,3,10,3,7,4,3,0,34,0,4,3,0,8,5,4,3,0,24,0,9,0,3,0,0,0,4,0,18,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,31,22,22,19,12,19,7,201
5109035,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,3,0,11,6,5,8,10,6,6,0,8,0,47,4,6,9,3,7,0,0,0,0,38,3,3,0,0,0,0,0,0,0,13,0,0,0,3,4,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,24,23,22,13,3,12,0,127
5109036,0,0,0,0,0,4,0,0,0,14,0,0,7,3,4,8,0,0,0,27,8,26,21,12,11,11,4,9,0,100,4,13,9,4,5,3,3,5,0,47,0,3,7,3,0,3,4,4,0,29,0,5,7,0,3,0,0,3,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,46,26,30,32,18,22,0,235
5109101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109201,0,0,0,0,0,9,0,0,0,9,0,4,5,8,5,4,0,0,0,21,9,33,13,3,8,3,0,0,0,71,15,22,12,4,3,0,0,0,0,52,8,13,3,3,3,5,0,3,0,41,8,11,3,3,8,3,3,3,0,32,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,79,40,21,19,21,7,7,3,228
5109202,0,0,0,4,0,0,0,0,0,9,0,3,3,3,5,5,0,4,0,27,5,36,19,14,17,3,3,6,3,104,10,28,16,7,6,8,3,0,0,75,5,11,8,3,4,0,3,5,3,50,3,15,8,0,7,5,3,0,0,39,0,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,91,54,30,42,24,9,11,8,308
5109203,0,0,0,0,0,3,0,3,0,8,0,3,6,9,0,0,0,3,0,16,11,41,21,6,20,6,0,3,3,115,11,19,6,5,13,4,3,3,0,63,5,18,4,10,6,5,0,0,0,54,0,14,5,3,10,3,0,3,0,41,0,3,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,102,42,34,51,25,4,16,3,308
5109204,0,0,0,8,0,0,0,0,0,8,0,7,9,11,4,3,4,0,0,29,14,33,13,12,17,6,3,7,3,114,6,31,10,3,16,3,0,3,3,74,8,27,4,0,4,5,0,4,0,57,6,8,3,3,10,0,0,0,0,37,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,106,36,45,48,21,11,15,8,330
5109205,0,0,0,0,0,0,0,0,0,4,0,0,6,8,8,5,0,3,0,29,9,47,13,16,15,7,0,0,0,106,19,22,11,3,7,4,0,9,0,71,14,12,10,9,3,3,0,3,0,56,3,10,3,4,7,3,0,4,0,30,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,99,42,39,43,23,4,16,0,310
5109206,0,0,0,4,0,3,0,3,0,6,0,3,0,7,0,0,0,0,0,16,9,37,14,16,8,0,0,4,0,98,17,20,11,0,6,0,3,0,3,59,0,13,3,5,3,3,0,0,0,33,8,3,3,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,78,31,33,31,12,3,5,3,239
5109207,0,0,5,0,0,6,0,3,0,16,3,7,12,0,3,4,0,4,0,39,22,36,33,19,13,9,3,5,3,148,15,31,13,3,9,4,0,7,0,81,9,20,6,0,7,0,0,4,0,48,7,11,7,9,4,0,4,3,0,38,0,6,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,100,73,41,41,31,5,27,4,376
5109208,0,0,0,0,0,0,0,0,0,0,0,4,5,4,7,0,0,3,0,24,18,33,17,11,14,7,0,11,3,122,6,10,5,3,8,4,3,4,0,36,5,3,9,3,3,5,0,0,0,30,3,5,0,0,0,3,3,0,0,21,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,36,26,33,24,13,19,3,248
5109209,0,0,0,0,3,0,0,0,0,5,0,4,4,11,3,5,0,4,0,31,14,20,24,17,7,10,4,4,0,114,6,13,4,4,6,3,3,4,0,47,5,7,0,6,3,3,0,3,0,27,4,10,3,0,3,5,3,0,0,28,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,62,40,43,27,29,10,14,4,263
5109210,0,0,3,0,0,0,0,0,0,3,0,5,0,3,3,3,0,0,0,18,23,19,16,6,5,3,3,3,3,84,23,19,3,4,4,3,4,0,3,64,28,23,4,3,8,4,0,3,0,76,17,22,3,9,8,6,0,0,0,56,3,7,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,91,33,33,33,25,6,10,5,332
5109211,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,11,3,24,13,8,5,0,3,0,0,60,15,12,3,6,0,10,0,0,0,40,16,16,0,0,6,0,3,3,0,42,12,12,0,0,5,0,0,0,0,32,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,50,68,30,17,19,18,7,9,4,211
5109212,0,0,3,0,0,0,0,0,0,4,0,0,4,6,3,6,0,5,0,25,16,17,23,8,7,7,3,14,3,113,12,12,7,6,5,6,5,3,0,53,6,9,0,6,6,0,0,3,0,25,10,8,3,4,0,5,0,0,0,35,0,0,0,0,3,7,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,46,31,34,31,13,31,4,278
5109213,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,8,0,0,0,20,3,21,17,4,0,3,4,3,3,51,14,13,3,0,0,0,0,3,0,35,15,8,5,0,7,3,0,3,0,45,8,11,8,3,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,58,30,18,16,15,8,8,4,196
5109214,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,4,0,0,0,22,19,20,18,4,12,8,0,5,0,80,3,15,8,8,3,3,0,0,0,34,4,12,3,0,3,5,0,3,0,26,5,7,4,3,6,0,0,0,0,24,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,59,36,22,24,18,0,13,0,201
5109215,0,0,0,0,0,3,0,0,0,6,0,3,3,3,5,0,0,0,0,19,3,20,22,12,5,5,3,5,0,77,6,6,7,0,3,4,0,3,0,38,3,4,5,0,0,0,0,3,0,21,3,4,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,39,16,14,14,5,19,4,178
5109216,0,0,3,0,0,0,0,0,0,6,7,7,9,11,7,3,0,4,0,48,25,62,51,37,26,14,8,15,0,241,6,26,9,3,11,9,3,7,0,74,8,5,7,7,9,3,3,3,0,43,8,7,3,0,5,0,7,3,0,35,0,0,3,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,99,91,56,61,35,27,35,9,466
5109217,0,0,0,0,0,3,0,0,0,9,0,7,3,5,3,6,3,5,3,28,17,38,22,8,15,6,3,6,0,114,17,23,4,8,11,3,0,3,0,74,4,18,6,10,14,4,0,0,0,57,12,10,11,3,12,4,0,3,0,45,4,0,0,0,3,3,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,100,47,33,48,27,9,18,5,343
5109218,0,0,3,0,0,0,3,0,0,3,3,3,5,4,0,3,0,3,0,24,9,28,13,6,10,7,0,6,0,88,19,25,10,6,8,3,0,0,0,76,9,22,3,6,10,0,6,0,0,46,9,11,6,0,3,7,0,0,3,35,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,92,39,21,36,19,9,10,3,280
5109219,0,0,0,3,0,6,0,3,0,13,0,0,4,0,5,0,0,3,0,16,8,20,17,10,7,9,0,10,0,80,14,26,7,10,6,5,0,3,0,76,7,19,3,5,7,3,3,0,0,59,9,19,7,0,9,0,0,0,0,32,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,90,42,28,43,27,4,15,3,286
5109220,0,0,4,0,0,0,0,0,0,3,3,3,3,8,0,3,0,0,0,18,10,19,14,7,4,4,0,8,0,67,4,9,3,7,0,3,0,3,0,35,0,7,3,5,3,5,0,0,0,30,3,5,5,6,3,0,0,4,0,27,0,9,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,57,30,29,20,17,3,16,3,190
5109221,0,0,0,3,0,3,0,0,0,6,3,4,4,5,3,6,3,3,3,34,10,30,27,15,17,9,3,14,0,123,4,20,10,6,7,0,3,7,3,59,15,13,9,5,8,4,4,4,0,52,6,6,5,3,4,0,0,3,0,26,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,74,58,41,40,24,14,29,3,313
5109222,0,0,0,0,0,3,0,0,0,4,0,6,3,7,0,7,3,6,0,30,10,48,22,19,8,7,9,12,0,137,13,40,11,8,5,7,0,4,0,81,5,15,5,6,3,3,0,6,0,47,0,10,3,0,5,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,112,41,35,33,31,16,29,0,327
5109223,0,0,0,3,0,0,0,0,0,3,0,4,6,5,4,3,0,0,0,18,10,22,15,13,5,0,3,0,0,76,5,22,9,4,10,4,0,5,0,59,6,10,11,0,5,3,0,0,0,34,5,7,0,0,11,4,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,67,39,24,37,15,8,11,0,218
5109224,0,0,0,0,0,3,0,0,0,3,3,4,0,3,0,4,0,0,0,17,15,54,28,23,16,16,3,7,0,160,15,47,12,12,14,3,0,4,5,112,11,16,9,3,13,0,0,0,0,58,5,13,3,3,6,5,3,3,0,40,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,131,62,40,52,29,12,22,5,398
5109225,0,0,0,0,0,3,0,0,0,4,0,0,4,4,3,3,0,0,0,19,16,17,12,5,9,0,0,4,4,73,17,24,8,5,8,3,4,0,3,67,8,15,3,5,5,3,0,0,0,39,3,7,0,4,0,3,3,3,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,64,35,26,18,21,9,13,3,230
5109226,0,0,0,5,0,3,0,0,0,5,0,0,3,0,3,4,0,0,0,18,6,24,14,9,5,7,0,0,3,65,16,21,3,7,9,3,0,3,0,56,8,7,9,10,10,0,3,4,0,50,0,6,3,3,4,3,0,0,0,32,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,63,32,36,29,14,4,16,3,240
5109227,0,0,0,3,0,0,0,0,0,5,0,5,3,5,5,0,0,0,0,17,9,25,12,5,8,3,0,9,0,69,7,17,7,0,6,4,0,0,0,47,4,19,6,0,3,5,0,0,0,36,3,13,3,0,9,0,0,0,0,26,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,76,28,15,26,13,3,9,3,214
5109228,0,0,0,3,0,4,0,0,0,3,0,3,3,3,4,3,0,0,0,19,14,45,20,9,9,3,3,3,0,114,10,21,15,8,9,8,0,0,0,62,10,13,0,3,3,4,0,4,0,51,0,6,3,0,8,0,0,0,0,20,3,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,90,42,33,32,24,3,10,0,277
5109229,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,0,0,13,3,19,13,10,0,3,3,4,0,50,3,4,5,0,4,0,0,0,0,20,9,3,3,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,29,20,16,14,11,3,7,0,125
5109230,0,0,0,0,0,5,0,3,0,11,3,4,7,3,0,3,0,0,0,21,5,19,3,0,3,5,0,0,0,33,6,18,3,0,3,3,0,0,0,36,13,31,3,4,13,4,0,0,0,69,3,20,3,0,3,0,0,0,0,35,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,92,16,11,29,25,3,8,0,214
5109231,0,0,0,0,0,3,0,3,0,10,3,5,3,0,4,7,0,0,0,27,14,41,24,10,13,5,0,5,0,116,12,31,4,3,4,0,0,0,0,62,4,15,3,0,12,3,0,3,0,40,3,7,3,4,3,0,0,0,0,29,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,102,36,23,33,25,11,12,3,285
5109232,0,0,0,0,0,4,0,3,0,15,0,7,3,9,3,3,0,5,0,27,8,36,11,14,5,9,0,4,0,83,9,32,3,7,15,4,3,3,0,75,10,21,4,3,12,6,0,3,0,60,9,14,0,5,12,5,0,0,0,53,0,3,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,110,23,37,46,30,8,15,3,317
5109301,0,0,0,0,0,4,0,0,0,5,5,0,9,13,3,11,0,9,0,58,15,32,34,22,16,11,6,20,5,163,13,12,4,0,8,0,3,4,0,55,0,9,6,4,8,3,5,3,0,34,3,5,3,0,7,0,0,3,0,22,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,64,57,44,47,37,17,41,6,347
5109302,0,0,0,0,0,0,0,0,0,4,0,7,3,8,7,6,0,10,0,37,22,45,17,15,18,9,10,20,0,159,10,18,11,5,9,0,4,7,0,63,8,8,6,3,9,3,0,3,0,37,3,4,0,3,4,0,0,5,0,29,0,0,0,0,6,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,90,41,39,48,12,17,46,0,334
5109303,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,17,3,0,11,0,0,4,0,40,15,20,4,0,5,0,0,3,0,53,6,10,0,6,5,0,0,3,0,37,15,14,3,0,6,4,0,0,0,43,10,3,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,73,18,14,30,17,3,15,3,210
5109304,0,0,3,0,0,3,0,4,0,9,4,8,4,0,3,3,0,0,0,22,8,16,14,0,9,0,3,3,3,65,3,15,3,7,11,0,0,0,0,37,5,4,0,0,10,3,0,0,0,32,0,7,0,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,29,14,40,8,10,9,3,190
5109305,0,0,4,3,0,3,0,0,0,11,4,5,7,0,8,7,0,3,0,32,0,9,7,0,8,0,3,3,0,38,12,12,3,0,7,3,0,5,0,42,13,7,5,10,9,3,3,11,0,53,7,8,8,6,6,0,3,0,0,41,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,47,32,13,44,21,10,22,3,227
5109306,0,0,0,0,0,3,0,3,0,4,3,3,0,4,0,3,0,0,0,16,5,16,15,3,13,6,0,0,0,48,10,14,8,5,3,4,0,0,0,38,3,5,5,3,8,0,3,3,0,37,3,6,14,0,8,3,3,4,0,42,7,3,4,0,4,0,3,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,40,20,32,22,14,15,0,218
5109307,0,0,5,0,0,3,0,0,0,8,0,0,3,3,4,3,0,0,0,19,5,16,15,0,9,3,0,3,0,57,6,9,13,0,3,0,3,0,0,37,4,9,5,4,10,7,4,0,0,57,4,8,6,3,14,4,6,3,0,44,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,45,19,49,25,14,13,3,226
5109308,0,0,3,0,0,8,0,3,0,16,0,6,7,4,3,7,0,0,3,33,6,21,5,0,3,3,0,0,0,49,21,51,7,3,15,5,0,0,0,107,22,19,15,7,16,3,0,3,0,85,10,15,8,0,13,7,0,0,0,46,3,0,3,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,117,43,19,60,30,3,17,4,343
5109309,0,0,0,0,0,3,0,0,0,3,0,0,0,9,3,5,0,4,0,20,5,28,11,3,16,7,3,8,0,78,6,12,4,4,3,4,3,4,0,37,0,4,3,0,3,4,0,4,0,20,3,0,0,3,3,3,0,3,0,18,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,17,21,24,20,11,24,0,177
5109310,0,0,0,0,0,0,0,0,0,0,0,7,3,9,4,5,0,6,0,36,23,31,20,21,14,10,9,19,4,154,7,16,3,9,10,7,12,13,3,72,0,0,3,4,4,3,3,0,0,18,0,0,4,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,54,36,41,42,28,23,37,7,289
5109311,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,4,0,0,18,3,19,3,10,12,8,0,20,3,78,8,12,0,6,3,3,0,3,0,35,4,5,7,7,7,0,0,0,0,22,3,6,3,0,9,0,4,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,17,27,30,10,7,25,0,193
5109312,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,5,0,6,0,18,11,32,17,14,17,7,4,16,0,117,5,12,9,3,8,3,3,14,3,57,3,3,4,7,5,0,6,0,0,32,3,3,3,3,10,0,5,0,0,32,0,4,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,40,41,43,25,20,41,4,274
