SA1_7DIGITCODE_2016,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5112251,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,3,0,18,12,38,104,53,26,31,20,11,3,292
5112252,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,3,0,0,0,22,6,40,111,71,54,39,17,3,3,344
5112253,0,0,3,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,4,0,3,7,0,4,0,0,4,0,22,7,12,55,29,35,21,11,5,0,179
5112254,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,4,19,11,13,53,45,41,25,12,14,4,212
5112255,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,25,14,6,3,0,3,0,66,3,34,132,53,18,22,11,5,4,289
5112256,0,0,0,0,0,0,0,3,0,4,0,0,4,3,0,0,0,0,0,8,4,16,29,10,10,13,5,0,0,86,7,53,140,65,53,73,29,8,5,438
5112257,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,3,0,0,17,9,29,90,68,23,13,25,10,0,268
5112258,0,0,0,3,3,3,0,5,0,18,0,0,3,0,0,0,3,0,0,7,0,0,5,3,3,4,7,3,0,30,16,31,95,80,57,56,29,24,12,385
5112259,0,0,3,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,3,5,3,0,0,4,0,15,14,37,58,67,43,44,25,15,10,310
5112260,0,0,0,0,0,3,3,3,0,10,0,3,3,0,0,0,0,0,0,10,5,7,9,3,4,3,0,0,0,41,12,62,124,84,45,27,10,8,3,376
5112261,0,0,0,0,0,3,7,3,0,13,0,0,0,0,0,0,0,0,3,3,3,4,4,7,0,3,3,4,3,28,9,27,78,62,43,41,25,13,10,314
5112301,0,0,0,0,0,3,3,6,3,16,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,6,5,26,59,44,24,33,21,10,3,227
5112302,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,8,17,67,21,40,33,14,24,11,242
5112303,0,0,0,0,0,0,0,7,7,12,0,0,0,0,0,3,0,0,0,3,3,7,3,4,4,9,3,4,0,31,18,38,74,76,75,63,26,26,9,408
5112304,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,3,0,0,15,5,25,108,67,43,33,24,9,0,331
5112305,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,63,42,22,47,23,3,3,217
5112306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,0,0,19,7,37,86,55,31,26,30,3,0,272
5112307,0,0,0,0,0,3,7,7,4,24,0,0,0,0,0,0,0,3,0,6,0,0,11,10,3,8,6,8,3,47,5,36,103,72,62,62,52,34,19,442
5112308,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,4,3,8,3,4,12,0,0,0,33,17,68,133,80,69,79,55,23,8,526
5112309,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,8,0,3,12,7,12,23,5,5,0,67,17,54,145,70,60,56,24,18,5,438
5112311,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,4,8,6,3,4,3,8,0,38,15,60,133,105,68,47,31,16,8,479
5112312,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,4,0,4,0,0,3,11,0,0,3,3,0,21,16,24,61,63,73,64,19,18,5,341
5112313,0,0,0,0,3,0,0,3,4,10,0,0,0,0,0,0,0,0,0,3,3,3,9,3,7,0,0,4,0,24,8,21,52,53,46,22,18,10,12,239
5112314,0,0,3,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,0,24,13,38,57,63,81,57,45,25,10,392
5112315,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,5,18,12,56,115,58,54,55,25,14,7,396
5112316,0,0,0,0,3,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,3,0,27,10,23,101,73,51,42,25,19,15,357
5112317,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,20,8,26,105,55,49,35,11,6,0,286
5112318,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,4,0,3,13,7,4,5,0,3,0,45,14,63,164,109,94,69,36,15,3,562
5112319,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,3,3,0,21,7,36,107,40,40,25,16,11,0,271
5112320,0,0,0,0,4,8,8,3,7,29,0,0,0,0,0,0,0,4,0,5,0,5,7,0,3,3,6,3,0,23,12,36,106,59,61,59,45,16,9,402
5112321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,10,6,24,51,43,38,37,23,4,0,225
5112322,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,9,4,7,3,3,0,27,12,34,80,62,56,28,26,4,0,303
5112323,0,0,0,0,0,3,0,4,3,11,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,0,24,13,44,88,62,42,44,24,10,6,340
5112324,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,3,0,0,21,0,9,66,52,33,23,17,8,3,210
5112325,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,3,0,15,33,15,3,0,0,0,0,69,17,115,271,138,53,38,25,7,0,664
5112326,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,16,6,0,5,0,0,0,33,8,37,190,89,37,35,21,3,3,428
5112327,0,0,0,3,0,5,3,3,0,18,0,0,0,0,0,0,0,0,0,0,3,0,17,15,5,0,0,0,3,44,15,48,150,82,42,27,7,3,6,382
5112328,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,3,3,0,14,11,10,4,6,3,3,53,16,65,152,72,49,34,23,5,7,427
5112329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,19,7,3,3,0,0,0,51,12,26,148,47,25,13,10,3,0,279
5112330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,0,28,16,48,125,43,24,16,7,0,0,265
5112331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112332,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,3,3,5,13,12,9,5,3,0,0,51,18,61,142,102,70,70,28,10,3,513
5112333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,7,6,6,4,4,0,38,11,39,95,54,70,99,50,20,3,434
5112334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,4,0,26,0,13,36,4,5,5,3,6,0,74
5112335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,74,96,102,53,22,4,0,386,4,32,140,167,176,85,30,5,0,640
5112336,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,7,7,5,3,3,3,0,41,19,34,119,84,58,81,37,10,6,456
5112337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112401,0,0,0,3,3,0,3,8,0,13,0,0,0,0,0,0,0,0,0,3,7,13,9,3,0,3,6,0,0,45,23,94,104,45,33,20,31,22,11,385
5112402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4,4,18,10,3,8,3,0,3,0,52
5112403,0,0,0,4,0,3,3,7,4,20,0,0,0,3,0,0,0,0,0,9,4,10,14,10,4,10,19,26,16,116,10,60,116,59,36,43,42,50,27,440
5112404,0,0,3,0,4,3,3,4,0,14,0,0,0,3,0,0,0,3,0,7,0,4,19,14,4,4,5,0,0,44,9,82,173,100,54,34,24,9,9,502
5112405,0,0,0,0,0,0,3,7,3,11,0,0,0,0,0,0,0,0,0,0,0,10,28,9,9,7,0,0,0,64,14,65,164,66,64,45,15,7,5,450
5112406,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,12,13,12,13,9,0,4,0,54,25,101,159,83,50,36,12,15,0,486
5112407,0,0,0,0,3,3,7,6,3,20,0,0,0,0,3,0,0,0,0,8,0,4,6,3,0,5,3,0,0,24,22,46,80,47,29,27,22,7,5,285
5112408,0,0,0,3,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,10,20,4,4,6,3,3,0,47,17,45,132,42,27,25,14,15,3,328
5112410,0,0,4,0,0,0,3,0,0,10,0,0,5,0,0,0,0,0,0,5,0,10,5,0,3,0,0,0,0,22,13,107,144,53,29,25,9,3,4,377
5112411,0,0,3,0,0,0,3,8,3,17,0,0,7,3,0,0,0,0,0,9,4,6,16,6,4,8,3,6,0,58,31,80,141,80,39,43,23,21,5,456
5112412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,175,219,48,7,3,0,0,0,0,443
5112413,0,0,0,0,3,5,3,9,0,14,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,9,0,3,5,19,15,45,40,38,42,62,43,15,13,319
5112414,0,0,0,0,0,0,0,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,0,0,14,55,91,3,10,43,30,28,20,28,44,85,288
5112415,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,28,16,57,99,54,40,82,42,27,11,436
5112416,0,0,0,0,0,3,5,9,0,27,0,0,0,0,0,0,0,0,0,3,4,7,18,11,3,0,9,5,0,48,21,96,149,90,64,62,56,33,5,584
5112417,0,0,0,0,0,0,0,6,20,29,0,0,0,0,0,0,0,0,0,0,0,0,31,22,27,8,25,63,147,322,0,0,33,22,31,26,69,131,231,545
5112418,0,0,0,0,0,3,3,3,7,14,0,0,0,0,0,0,0,0,0,4,3,0,17,15,9,3,4,7,0,57,17,39,100,114,76,47,39,17,11,446
5112419,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,4,0,3,27,9,82,173,88,53,54,9,5,5,479
5112421,0,0,0,0,3,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,4,0,0,0,24,9,31,44,54,48,30,20,10,4,251
5112422,0,0,3,0,5,3,0,5,0,13,0,0,0,0,0,0,0,0,0,4,0,7,11,15,7,7,17,24,32,120,13,66,99,59,55,33,35,35,37,433
5112423,0,0,0,0,0,4,5,5,4,15,0,0,0,0,0,0,0,0,0,3,0,3,10,4,10,9,9,6,3,44,14,39,117,101,60,49,38,19,14,452
5112424,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,27,60,41,44,49,32,11,3,272
5112426,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,3,12,24,19,6,3,0,0,0,0,60,73,265,178,43,23,7,0,3,3,597
5112427,0,0,0,0,0,3,6,3,0,13,0,0,0,0,3,4,0,6,0,15,0,3,6,3,13,10,17,10,4,57,0,15,25,25,43,53,51,28,3,243
5112429,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,4,10,0,0,0,0,0,23,11,42,65,28,22,7,13,0,3,189
5112430,0,0,3,6,3,3,0,3,0,11,0,0,0,0,0,3,0,0,0,7,3,5,11,12,5,5,4,4,3,56,13,68,131,82,63,64,37,18,7,488
5112431,0,0,0,0,3,4,3,0,0,11,0,0,0,0,0,3,3,0,0,5,0,6,6,5,7,5,5,0,0,33,20,96,106,43,42,32,22,11,0,368
5112432,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,21,18,11,5,0,0,0,0,59,31,192,150,58,25,14,3,5,0,487
5112433,0,0,4,0,3,0,7,9,5,27,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,5,0,0,7,15,90,97,25,33,30,32,33,11,361
5112434,0,0,3,0,0,0,4,12,7,21,0,0,5,3,0,0,0,0,0,7,0,4,11,4,3,3,0,4,3,39,27,107,197,92,56,56,27,44,21,626
5112435,0,0,0,0,3,3,5,0,0,17,0,0,7,0,0,0,0,0,0,7,3,4,3,6,3,3,0,0,0,17,26,98,110,60,37,37,18,14,4,404
5112436,0,0,0,0,0,4,3,3,3,16,0,3,0,0,0,0,0,0,0,3,0,9,6,0,3,0,3,3,0,24,22,74,89,57,34,40,35,21,5,374
5112437,0,0,3,5,3,4,3,0,0,19,0,0,3,0,0,3,0,0,0,6,3,4,4,3,4,3,0,7,3,31,57,180,176,67,38,29,21,16,7,590
5112438,0,0,0,0,3,3,3,11,8,23,0,0,0,4,0,0,3,0,0,10,0,14,13,15,4,3,3,0,0,57,21,112,171,107,54,54,43,50,23,629
5112439,0,0,0,6,0,0,3,3,10,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,3,17,5,29,55,23,22,22,28,46,21,246
5112440,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,18,6,29,52,41,47,14,6,10,7,214
5112441,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,27,48,46,39,39,37,19,5,262
5112442,0,0,0,0,0,0,3,11,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,27,58,103,0,0,0,0,6,21,75,115,139,366
5112443,0,0,0,3,0,0,0,3,0,13,0,0,4,3,0,0,0,0,0,13,3,0,5,11,9,3,3,3,0,37,23,70,78,58,51,30,29,16,3,359
5112444,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,3,4,0,3,31,13,66,123,41,37,36,21,14,7,347
5112445,0,0,0,0,0,0,4,15,20,33,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,4,15,56,120,202,0,3,0,0,0,26,68,157,228,482
5112446,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,21,19,47,104,61,84,56,34,14,3,424
5112447,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,3,3,19,6,5,0,0,0,0,0,42,10,80,140,50,35,23,14,9,10,365
5112501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,34,37,33,57,62,17,4,3,256
5112502,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,14,7,24,27,43,63,46,34,16,0,260
5112504,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,3,0,3,18,16,42,36,76,102,63,26,5,5,378
5112505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,25,31,35,65,48,17,4,3,247
5112506,0,0,0,4,0,0,4,3,0,12,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,4,3,0,10,31,39,59,49,81,46,41,14,0,359
5112507,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,12,21,31,70,54,76,56,16,10,0,333
5112509,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,21,35,55,48,47,30,0,0,249
5112510,0,0,0,0,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,3,9,4,0,23,7,22,18,21,30,44,48,18,0,204
5112511,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,11,34,43,39,69,49,30,18,9,297
5112512,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,26,32,33,19,81,66,23,13,0,291
5112513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,3,3,3,3,0,0,17,12,30,42,45,61,54,28,8,0,269
5112514,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,12,17,31,24,32,70,43,22,6,3,236
5112515,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,13,25,52,63,61,38,18,0,0,283
5112516,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,14,7,19,13,20,26,30,24,10,3,157
5112517,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,15,71,66,64,100,86,40,5,3,446
5112518,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,18,44,36,32,15,3,0,190
5112519,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,4,0,0,13,17,40,35,72,108,66,58,12,3,412
5112520,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,16,24,43,57,61,34,32,9,4,280
5112521,0,0,0,3,0,3,3,3,3,18,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,10,47,73,67,56,37,8,3,7,314
5112522,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,3,16,20,37,62,60,89,53,29,15,4,369
5112524,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,7,35,39,25,61,34,20,8,0,224
5112525,0,0,0,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,8,4,6,0,0,0,25,19,34,74,85,56,66,42,14,0,387
5112526,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,5,4,0,3,0,0,0,3,0,0,15,26,41,45,77,91,62,39,10,0,389
5112527,0,0,0,0,0,0,3,4,0,8,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,3,12,37,39,31,35,28,13,0,201
5112528,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,25,34,33,51,27,11,8,0,205
5112529,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,15,18,43,33,15,18,3,0,149
5112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112701,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,7,4,0,3,4,4,0,22,13,29,58,57,47,49,30,10,8,295
5112702,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,7,0,3,3,5,0,3,0,4,0,16,15,26,63,72,38,44,41,13,3,318
5112704,0,0,3,0,0,4,6,0,0,19,0,0,0,0,0,3,0,0,0,7,0,4,7,0,3,0,0,0,0,15,13,43,127,77,68,65,30,4,3,427
5112706,0,0,3,0,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,3,3,8,8,5,4,0,8,3,0,39,20,77,223,98,57,37,20,20,4,550
5112707,0,0,3,5,7,11,0,0,0,24,0,0,0,0,0,3,3,0,0,8,3,3,11,5,5,0,3,0,0,39,19,61,150,121,75,47,27,6,3,511
5112708,0,0,0,0,0,8,3,0,0,15,0,0,0,0,0,0,0,0,0,3,7,5,10,7,3,3,5,0,0,33,19,52,130,93,73,46,28,8,0,448
5112714,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,6,3,7,7,0,0,0,46,17,49,129,72,53,46,11,11,3,395
5112715,0,0,3,0,0,0,8,6,3,19,0,0,3,0,0,3,0,0,0,8,0,3,17,4,13,11,0,0,0,45,20,42,133,85,81,40,12,18,5,437
5112716,0,0,0,3,3,0,3,4,3,16,0,0,0,3,0,0,0,0,0,3,0,0,5,5,4,0,3,0,0,14,5,31,105,90,40,25,20,9,3,329
5112718,0,3,0,3,4,5,5,3,0,29,0,0,3,0,0,0,0,0,3,4,0,3,17,13,3,6,3,0,0,54,16,74,177,103,52,55,35,13,8,525
5112719,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,0,6,16,0,0,0,0,0,0,25,7,36,141,67,29,31,11,6,9,327
5112720,0,0,0,3,0,10,3,11,8,37,0,0,0,3,0,0,0,0,0,12,0,3,10,0,4,0,0,6,0,27,15,70,165,73,50,42,42,26,16,499
5112721,0,0,0,3,0,3,8,3,3,24,0,0,3,0,0,0,0,0,0,4,0,6,16,10,3,5,6,3,0,63,8,47,194,98,48,53,51,24,11,536
5112722,0,0,0,0,3,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3,5,10,23,15,9,9,5,18,3,93,9,42,108,58,25,34,23,30,4,340
5112723,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,14,18,8,0,6,3,0,0,52,3,52,92,32,32,34,28,10,4,284
5112724,0,0,0,0,4,0,9,4,3,15,0,3,0,0,0,0,0,0,0,8,3,17,11,16,14,12,7,0,0,83,18,103,177,94,56,74,32,19,3,588
5112725,0,0,0,3,3,0,8,3,5,23,0,0,0,0,3,0,0,0,3,10,0,7,22,8,0,3,7,0,9,49,20,79,204,78,43,32,26,13,17,519
5112726,0,0,0,0,4,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,4,9,10,8,4,3,0,0,0,38,11,114,211,80,49,39,16,12,3,534
5112727,0,0,0,0,0,0,5,0,0,10,0,0,6,0,0,0,0,0,0,6,0,0,0,7,0,3,0,0,0,18,17,36,122,77,65,33,24,6,0,376
5112728,0,0,3,0,0,0,0,10,6,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,8,0,19,3,20,52,14,22,13,17,47,21,206
5112729,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,3,0,0,8,0,0,9,4,3,3,0,0,0,22,9,49,135,49,25,19,21,0,3,309
5112730,0,0,0,0,0,3,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,7,13,4,3,5,0,0,38,17,56,131,89,70,30,46,6,0,444
5112731,0,0,0,3,0,3,6,4,0,22,0,0,0,0,0,3,0,0,0,3,0,4,8,0,5,0,0,0,0,27,8,22,73,38,30,39,22,10,0,251
5112732,0,0,0,6,0,0,8,5,0,18,0,0,0,0,3,0,0,0,0,9,0,3,0,7,3,3,0,3,0,21,7,50,117,69,53,31,20,11,0,364
5112733,0,0,0,0,0,0,0,3,0,11,0,0,3,0,3,0,0,0,0,5,0,3,10,10,3,4,3,3,0,40,20,75,243,160,89,47,17,8,6,664
5112734,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,12,7,31,66,27,22,13,8,7,3,179
5112735,0,0,5,3,0,3,0,0,0,16,0,0,5,0,3,0,0,0,0,12,0,6,5,0,0,4,0,0,0,25,18,73,200,76,41,38,15,3,3,461
5112736,0,0,0,5,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,11,15,42,76,72,39,30,17,10,0,301
5112737,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,10,6,3,0,0,3,3,39,14,37,138,83,35,30,22,10,3,377
5112738,0,0,4,4,0,0,4,4,4,17,0,0,4,0,3,0,3,0,0,9,0,11,23,14,12,3,10,3,0,64,18,76,232,105,88,52,25,16,10,622
5112739,0,0,0,5,5,5,3,3,0,11,0,0,0,0,4,0,0,0,0,4,0,4,8,5,0,3,0,4,0,28,14,46,111,96,66,34,14,10,0,393
5112740,0,0,3,0,0,0,3,3,0,12,0,0,0,0,3,0,0,0,0,3,0,9,13,4,0,0,0,0,0,27,14,77,208,72,45,37,22,14,0,495
5112741,0,0,0,0,3,3,5,10,0,24,0,0,0,0,0,0,0,3,0,5,3,6,11,7,7,0,3,3,0,43,22,79,149,54,55,43,21,19,4,452
5112742,0,0,0,0,0,4,4,0,0,13,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,0,4,0,0,17,9,30,80,45,32,28,17,8,3,259
5112801,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,11,13,16,40,26,26,29,21,12,3,192
5112802,0,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,7,22,57,35,47,39,31,13,3,257
5112803,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,25,11,10,50,38,44,30,25,21,5,235
5112804,0,0,0,0,0,4,4,5,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,12,8,18,30,45,40,58,25,13,0,240
5112805,0,0,0,0,0,5,0,4,3,12,0,0,4,0,0,0,0,0,0,8,0,0,7,3,4,0,0,7,0,17,16,25,75,41,35,50,52,21,8,324
5112806,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,3,0,0,20,7,19,47,40,45,40,38,6,0,239
5112807,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,16,4,15,49,28,23,26,25,9,11,192
