SA1_7DIGITCODE_2016,M_Nat_Phy_Sci_15_24,M_Nat_Phy_Sci_25_34,M_Nat_Phy_Sci_35_44,M_Nat_Phy_Sci_45_54,M_Nat_Phy_Sci_55_64,M_Nat_Phy_Sci_65_74,M_Nat_Phy_Sci_75_84,M_Nat_Phy_Sci_85,M_Nat_Phy_Sci_Tot,M_IT_15_24,M_IT_25_34,M_IT_35_44,M_IT_45_54,M_IT_55_64,M_IT_65_74,M_IT_75_84,M_IT_85,M_IT_Tot,M_Egnr_rel_Tech_15_24,M_Egnr_rel_Tech_25_34,M_Egnr_rel_Tech_35_44,M_Egnr_rel_Tech_45_54,M_Egnr_rel_Tech_55_64,M_Egnr_rel_Tech_65_74,M_Egnr_rel_Tech_75_84,M_Egnr_rel_Tech_85,M_Egnr_rel_Tech_Tot,M_Arc_Bld_15_24,M_Arc_Bld_25_34,M_Arc_Bld_35_44,M_Arc_Bld_45_54,M_Arc_Bld_55_64,M_Arc_Bld_65_74,M_Arc_Bld_75_84,M_Arc_Bld_85_over,M_Arc_Bld_Tot,M_Agric_Env_Rel_Stud_15_24,M_Agric_Env_Rel_Stud_25_34,M_Agric_Env_Rel_Stud_35_44,M_Agric_Env_Rel_Stud_45_54,M_Agric_Env_Rel_Stud_55_64,M_Agric_Env_Rel_Stud_65_74,M_Agric_Env_Rel_Stud_75_84,M_Agric_Env_Rel_Stud_85,M_Agric_Envir_Rel_Stud_Tot,M_Hlth_15_24_yr,M_Hlth_25_34_yr,M_Hlth_35_44_yr,M_Hlth_45_54_yr,M_Hlth_55_64_yr,M_Hlth_65_74_yr,M_Hlth_75_84_yr,M_Hlth_85_yr_over,M_Hlth_Tot,M_Edu_15_24_yr,M_Edu_25_34_yr,M_Edu_35_44_yr,M_Edu_45_54_yr,M_Edu_55_64_yr,M_Edu_65_74_yr,M_Edu_75_84_yr,M_Edu_85_yr_over,M_Edu_Tot,M_Mgmt_Cmrce_15_24,M_Mgmt_Cmrce_25_34,M_Mgmt_Cmrce_35_44,M_Mgmt_Cmrce_45_54,M_Mgmt_Cmrce_55_64,M_Mgmt_Cmrce_65_74,M_Mgmt_Cmrce_75_84,M_Mgmt_Cmrce_85_over,M_Mgmt_Cmrce_Tot,M_Scty_Cul_15_24_yr,M_Scty_Cul_25_34_yr,M_Scty_Cul_35_44_yr,M_Scty_Cul_45_54_yr,M_Scty_Cul_55_64_yr,M_Scty_Cul_65_74_yr,M_Scty_Cul_75_84_yr,M_Scty_Cul_85_yr_over,M_Scty_Cul_Tot,M_Crtve_Arts_15_24_yr,M_Crtve_Arts_25_34_yr,M_Crtve_Arts_35_44_yr,M_Crtve_Arts_45_54_yr,M_Crtve_Arts_55_64_yr,M_Crtve_Arts_65_74_yr,M_Crtve_Arts_75_84_yr,M_Crtve_Arts_85_yr_over,M_Crtve_Arts_Tot,M_FoodHos_PsnlSvcs_15_24,M_FoodHos_PsnlSvcs_25_34,M_FoodHos_PsnlSvcs_35_44,M_FoodHos_PsnlSvcs_45_54,M_FoodHos_PsnlSvcs_55_64,M_FoodHos_PsnlSvcs_65_74,M_FoodHos_PsnlSvcs_75_84,M_FoodHos_PsnlSvcs_85_over,M_FoodHos_PsnlSvcs_Tot,M_Mix_Fld_Prog_15_24,M_Mix_Fld_Prog_25_34,M_Mix_Fld_Prog_35_44,M_Mix_Fld_Prog_45_54,M_Mix_Fld_Prog_55_64,M_Mix_Fld_Prog_65_74,M_Mix_Fld_Prog_75_84,M_Mix_Fld_Prog_85_over,M_Mix_Fld_Prog_Tot,M_Fld_stud_inad_desc_15_24,M_Fld_stud_inad_desc_25_34,M_Fld_stud_inad_desc_35_44,M_Fld_stud_inad_desc_45_54,M_Fld_stud_inad_desc_55_64,M_Fld_stud_inad_desc_65_74,M_Fld_stud_inad_desc_75_84,M_Fld_stud_inad_desc_85,M_Fld_stud_inad_desc_Tot,M_Fld_stud_ns_15_24_yr,M_Fld_stud_ns_25_34_yr,M_Fld_stud_ns_35_44_yr,M_Fld_stud_ns_45_54_yr,M_Fld_stud_ns_55_64_yr,M_Fld_stud_ns_65_74_yr,M_Fld_stud_ns_75_84_yr,M_Fld_stud_ns_85_yr_over,M_Fld_stud_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Nat_Phy_Sci_15_24,F_Nat_Phy_Sci_25_34,F_Nat_Phy_Sci_35_44,F_Nat_Phy_Sci_45_54,F_Nat_Phy_Sci_55_64,F_Nat_Phy_Sci_65_74,F_Nat_Phy_Sci_75_84,F_Nat_Phy_Sci_85,F_Nat_Phy_Sci_Tot,F_IT_15_24,F_IT_25_34,F_IT_35_44,F_IT_45_54,F_IT_55_64,F_IT_65_74,F_IT_75_84,F_IT_85,F_IT_Tot,F_Egnr_rel_Tech_15_24,F_Egnr_rel_Tech_25_34,F_Egnr_rel_Tech_35_44,F_Egnr_rel_Tech_45_54,F_Egnr_rel_Tech_55_64,F_Egnr_rel_Tech_65_74,F_Egnr_rel_Tech_75_84,F_Egnr_rel_Tech_85,F_Egnr_rel_Tech_Tot,F_Arc_Bld_15_24,F_Arc_Bld_25_34,F_Arc_Bld_35_44,F_Arc_Bld_45_54,F_Arc_Bld_55_64,F_Arc_Bld_65_74,F_Arc_Bld_75_84,F_Arc_Bld_85_over,F_Arc_Bld_Tot,F_Agric_Env_Rel_Stud_15_24,F_Agric_Env_Rel_Stud_25_34,F_Agric_Env_Rel_Stud_35_44,F_Agric_Env_Rel_Stud_45_54,F_Agric_Env_Rel_Stud_55_64,F_Agric_Env_Rel_Stud_65_74,F_Agric_Env_Rel_Stud_75_84,F_Agric_Env_Rel_Stud_85,F_Agric_Envir_Rel_Stud_Tot,F_Hlth_15_24_yr,F_Hlth_25_34_yr,F_Hlth_35_44_yr,F_Hlth_45_54_yr,F_Hlth_55_64_yr,F_Hlth_65_74_yr,F_Hlth_75_84_yr,F_Hlth_85_yr_over,F_Hlth_Tot,F_Edu_15_24_yr,F_Edu_25_34_yr,F_Edu_35_44_yr,F_Edu_45_54_yr,F_Edu_55_64_yr,F_Edu_65_74_yr,F_Edu_75_84_yr,F_Edu_85_yr_over,F_Edu_Tot,F_Mgmt_Cmrce_15_24,F_Mgmt_Cmrce_25_34
5109516,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,3,16,8,3,0,6,0,0,35,4,3,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,3,0,0,0,0,0,0,3,0,7,3,5,0,0,0,0,16,0,6,3,0,0,0,0,0,13,0,4,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,14,53,23,15,8,8,0,0,122,0,6,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,3,6,3,0,0,0,21,3,3,0,5,3,0,0,0,18,0,19
5109517,0,5,0,0,0,0,0,0,8,0,0,4,0,3,0,0,0,10,0,17,10,3,3,0,0,0,36,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,9,3,0,3,0,0,0,19,0,3,4,3,0,3,0,0,14,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,3,0,0,13,3,50,25,17,15,9,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,4,0,0,0,22,0,4,3,0,0,3,0,0,12,0,13
5109518,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,6,5,3,0,0,0,0,14,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,14,0,0,0,0,0,3,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,15,6,28,22,10,5,3,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,3,0,0,0,0,0,0,6,3,7
5109519,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,4,3,5,4,0,0,0,21,0,4,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,20,0,3,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,11,0,23,18,17,19,3,3,0,93,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,12,0,0,0,0,3,0,0,0,6,0,11
5109520,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,10,4,11,7,4,3,0,35,0,5,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,9,5,5,0,0,0,0,26,0,7,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,18,14,51,22,23,10,8,5,0,141,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,5,5,0,0,0,0,0,21,0,3,0,0,0,0,0,0,10,0,17
5109521,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,8,0,4,3,0,0,3,0,0,15,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,5,6,3,0,0,0,0,14,0,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,8,32,21,7,5,10,4,0,80,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,0,3,0,19,0,4,4,3,3,0,0,0,16,0,4
5109522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,7,4,3,4,3,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,3,0,0,13,0,3,3,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,15,8,7,8,4,82,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,0,3,3,0,0,0,4,0,14,4,8
5109523,0,0,3,3,0,6,0,0,10,0,3,0,0,0,0,0,0,3,3,10,6,3,3,0,0,0,26,0,10,4,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,3,7,4,0,0,0,0,20,0,4,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,3,5,0,0,17,9,43,25,16,17,6,4,0,126,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,7,0,4,0,0,26,0,4,3,3,4,0,0,0,17,0,12
5109524,3,0,0,0,0,3,0,0,6,0,0,3,3,0,0,0,0,9,0,4,3,0,0,0,3,0,14,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,11,4,12,3,3,6,0,0,0,31,0,7,0,3,3,0,0,0,14,0,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,18,14,52,18,13,16,5,4,0,126,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,15,0,8,0,3,0,0,0,0,15,0,15
5109525,0,3,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,4,7,11,7,4,3,3,0,0,27,0,5,7,0,0,0,0,0,13,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,7,4,0,9,0,0,0,19,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,10,38,34,10,12,5,0,0,113,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,14,0,4,0,0,0,0,0,0,11,4,15
5109526,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,6,0,12,6,3,3,7,3,0,25,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,3,8,3,0,0,0,0,22,0,0,0,3,0,0,0,0,8,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,5,38,22,22,10,8,3,0,108,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,0,17,0,3,3,7,0,0,0,0,9,3,6
5109527,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,5,5,0,0,0,0,17,0,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,21,11,0,0,3,0,73,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,0,0,0,20,0,0,0,0,3,0,0,0,5,0,12
5109528,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,3,6,3,3,0,0,3,18,0,4,3,0,4,0,0,3,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,10,5,5,0,0,0,0,21,0,4,7,0,0,3,0,0,11,0,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,24,10,26,28,11,16,11,9,18,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,16,0,4,4,3,0,0,3,0,17,0,11
5109601,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,14,3,8,0,0,0,30,3,13,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,4,3,5,0,21,3,3,3,0,0,0,0,0,13,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,14,8,33,29,18,16,5,4,0,116,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,3,0,0,0,33,0,4,3,3,0,0,0,0,14,0,12
5109602,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,5,7,19,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,4,0,0,4,3,3,0,12,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,12,4,16,4,9,4,8,26,16,85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,24,0,0,3,0,0,10,4,3,23,0,3
5109603,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,8,3,3,0,0,27,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,3,0,0,0,6,0,0,4,4,3,3,0,0,15,0,0,0,4,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,7,9,21,25,18,13,12,0,92,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,4,3,0,0,20,0,0,3,8,3,3,0,0,17,0,0
5109604,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,4,0,0,6,3,7,3,3,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,3,3,0,0,7,3,0,4,4,3,0,4,0,25,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,22,20,21,11,14,0,97,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,9,3,0,3,0,26,0,0,3,4,0,0,0,0,11,3,0
5109605,5,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,4,4,11,7,12,4,7,0,0,43,0,7,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,0,0,21,0,0,0,0,0,0,0,0,0,6,4,6,11,10,4,3,0,43,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,14,19,29,27,45,33,16,3,0,172,3,4,3,0,3,0,0,0,14,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,7,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,12,7,11,0,0,0,36,0,0,4,9,0,3,0,0,20,3,11
5109606,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,4,6,0,8,0,0,14,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,7,3,0,5,0,4,3,0,0,12,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,17,15,13,14,3,0,76,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,16,0,3,0,5,3,3,0,0,13,0,0
5109607,0,3,0,0,0,0,0,0,7,0,0,4,4,0,0,0,0,9,0,0,3,3,6,8,0,0,20,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,5,0,9,7,0,0,16,0,3,0,0,4,0,0,0,9,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,11,3,17,18,16,16,14,5,0,102,0,4,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,4,4,5,0,0,19,0,4,0,3,4,5,0,0,19,0,6
5109608,0,3,3,0,0,0,0,0,10,3,0,3,0,3,0,0,0,13,0,14,8,7,7,0,0,0,38,0,6,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,3,4,0,3,0,0,0,13,0,16,18,3,0,3,0,0,45,0,6,5,0,4,0,0,0,14,0,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,16,6,67,56,17,17,9,3,0,178,0,0,6,0,0,0,0,0,4,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,3,7,23,11,8,3,0,3,0,49,0,5,3,0,3,4,0,0,18,0,17
5109609,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,3,0,18,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,7,0,0,4,11,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,21,8,7,11,0,62,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,4,3,0,3,4,0,13,0,0
5109610,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,4,3,5,0,5,3,3,0,3,27,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,4,3,0,0,0,10,0,0,4,8,5,0,3,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,15,8,28,25,7,8,3,94,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,7,6,6,0,3,0,21,0,0,3,5,9,3,3,0,26,0,3
5109611,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,3,6,9,3,6,0,36,0,0,3,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,4,0,0,0,7,0,6,5,3,5,3,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,9,8,12,21,24,28,16,14,5,115,3,3,0,3,3,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,0,0,29,0,0,0,3,3,3,0,0,17,0,7
5109612,0,0,3,4,3,0,0,0,11,0,0,0,4,0,0,0,0,8,0,3,8,11,3,3,3,0,28,3,5,3,3,4,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,3,0,0,3,0,5,3,0,7,8,3,6,0,0,22,0,0,3,3,4,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,13,10,20,28,38,25,13,10,3,147,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,3,0,22,0,0,3,4,3,5,6,0,27,0,9
5109613,0,0,3,4,0,3,0,0,11,0,0,0,0,0,0,0,0,6,0,3,5,7,4,6,6,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,3,6,4,4,0,3,0,19,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,13,26,22,17,13,12,0,101,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,8,5,3,0,0,36,0,0,3,4,0,0,5,0,19,3,4
