SA1_7DIGITCODE_2016,P_Sol_sp_En_T_2006_2010,P_Sol_sp_En_T_2011,P_Sol_sp_En_T_2012,P_Sol_sp_En_T_2013,P_Sol_sp_En_T_2014,P_Sol_sp_En_T_2015,P_Sol_sp_En_T_2016,P_Sol_sp_En_T_Yr_arr_ns,P_Sol_sp_En_T_T,P_LanProf_En_ns_Bef_2000,P_LanProf_En_ns_2000_2005,P_LanProf_En_ns_2006_2010,P_LanProf_En_ns_2011,P_LanProf_En_ns_2012,P_LanProf_En_ns_2013,P_LanProf_En_ns_2014,P_LanProf_En_ns_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_T,P_T_B_2000,P_T_2000_2005,P_T_2006_2010,P_T_2011,P_T_2012,P_T_2013,P_T_2014,P_T_2015,P_T_2016,P_T_Yr_arrival_ns,P_T_T
5100214,0,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,59,7,8,3,9,5,0,0,0,0,86
5100216,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,44,8,11,0,0,0,0,0,0,0,68
5100217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,3,40
5100218,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,29
5100219,3,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,47,0,8,0,0,4,3,0,0,0,75
5100220,7,0,4,0,0,5,7,4,30,0,0,0,0,0,0,0,0,0,0,0,61,9,7,0,4,0,0,8,7,4,102
5100222,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,41,3,12,6,0,0,0,0,0,0,60
5100223,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,3,7,0,0,0,0,0,0,0,40
5100224,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,9,10,0,0,0,0,0,0,0,48
5100226,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50,7,3,0,0,0,0,0,0,4,69
5100227,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,7,4,9,4,0,0,42
5100229,4,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,69,22,17,0,0,12,9,0,3,0,131
5100230,3,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,3,3,62,0,4,0,3,0,0,0,0,36,107
5100231,10,0,0,0,3,3,0,3,19,0,0,0,0,0,0,0,0,0,0,0,52,5,14,3,6,0,3,3,0,7,100
5100232,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,10,6,0,0,0,0,5,0,0,70
5100233,3,0,0,7,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,33,0,15,0,0,6,0,0,3,0,56
5100234,9,0,3,0,3,3,3,7,32,0,0,0,0,0,0,0,0,0,0,0,58,7,19,3,5,3,3,12,6,14,144
5100235,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,54,6,9,0,0,8,0,0,0,0,76
5100236,6,3,3,3,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,49,3,16,3,3,3,0,5,0,0,88
5100237,8,0,0,4,3,6,3,0,32,0,0,0,0,0,0,0,0,0,0,0,98,16,15,3,3,4,14,3,5,6,162
5100238,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,43,5,10,3,0,0,6,0,0,0,64
5100239,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,0,3,0,0,0,3,42
5100240,7,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,38,13,14,0,7,3,0,4,0,0,78
5100241,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,43,7,10,4,3,7,0,0,0,3,72
5100243,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,39,6,17,6,0,3,0,0,0,4,77
5100244,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,7,9,0,0,0,3,0,0,3,64
5100246,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,3,4,4,0,0,3,0,0,3,45
5100247,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,65,7,4,0,0,0,3,0,0,0,77
5100249,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,21,5,5,0,0,0,6,0,0,4,36
5100250,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,26
5100251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,9,0,0,0,0,0,0,0,28
5100252,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,5,10,0,0,0,0,0,0,0,41
5100253,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,72,8,17,3,0,3,8,3,0,5,123
5100254,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,29
5100255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
5100256,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,31,3,18,0,0,0,0,4,0,0,63
5100257,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,38,8,10,3,0,0,0,0,0,0,62
5100258,4,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,27,9,7,3,0,3,3,0,0,3,54
5100259,8,0,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,36,10,19,4,3,5,0,0,0,3,78
5100260,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,63,4,0,3,0,3,0,0,0,4,79
5100261,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,4,7,3,3,0,5,3,0,3,47
5100262,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,30,3,10,0,0,0,0,0,3,0,54
5100263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,3,0,0,0,0,0,0,0,40
5100264,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,3,15,0,0,0,0,0,0,0,47
5100265,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,105,0,4,0,0,0,3,0,0,4,117
5100266,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,34,6,26,0,5,3,0,0,0,5,78
5100267,12,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,38,13,17,6,0,0,3,0,0,0,88
5100268,10,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,35,0,11,9,4,0,3,3,0,0,65
5100269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100270,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,8,3,0,0,0,0,0,0,0,31
5100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,26
5100272,6,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,79,20,21,3,19,4,0,0,0,0,153
5100273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,19
5100274,4,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,14,3,22,0,3,3,0,0,0,3,49
5100275,8,7,3,0,6,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,37,4,6,7,6,0,6,0,0,6,72
5100276,3,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,21,0,10,0,0,0,3,0,0,0,37
5100277,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,0,11,6,0,0,0,0,0,0,36
5100278,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,31
5100279,4,8,3,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,36,7,8,10,3,4,9,0,0,0,76
5100280,3,0,0,6,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,26,8,9,0,0,9,0,0,0,3,55
5100281,5,3,3,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,57,3,9,3,6,7,3,0,0,7,94
5100282,5,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,49,16,9,0,0,0,3,0,0,3,80
5100283,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,41,4,7,0,3,0,3,5,0,3,66
5100301,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,7,0,0,0,0,23
5100302,0,3,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,27,3,6,3,0,0,3,0,9,0,53
5100303,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,8,3,0,0,0,0,3,0,4,54
5100304,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,5,32
5100305,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,3,0,6,0,0,4,42
5100306,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,3,0,0,0,34
5100307,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,49,3,3,3,0,0,0,0,0,4,68
5100308,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,56,7,12,0,0,0,0,0,0,3,83
5100310,3,0,0,0,7,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,37,12,17,3,7,0,7,6,6,3,91
5100311,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,5,5,0,0,3,9,3,0,3,56
5100312,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,31,3,14,0,0,3,3,0,3,3,55
5100313,0,0,0,3,0,7,5,0,21,0,0,0,0,0,0,0,0,0,0,0,26,4,5,0,3,6,0,13,5,3,71
5100314,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,43
5100315,5,5,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,41,4,10,5,0,9,6,0,0,0,68
5100316,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,47,7,7,0,0,0,0,0,0,0,64
5100317,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,37,4,4,0,0,0,0,0,0,3,52
5100318,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,36,13,5,0,0,0,3,0,0,0,62
5100319,4,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,35,0,7,0,0,3,0,0,0,0,61
5100320,8,4,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,71,8,16,4,7,3,0,0,0,0,115
5100321,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,54,14,13,3,0,0,0,0,0,3,87
5100322,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,3,8,0,0,0,7,0,0,0,38
5100323,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,3,0,4,0,0,50
5100324,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,46,3,0,3,0,0,0,0,0,0,55
5100325,4,3,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,60,8,11,3,0,3,3,4,0,3,97
5100326,12,0,0,5,0,4,4,0,32,0,0,0,0,0,0,0,0,0,0,0,35,14,15,3,12,12,0,4,4,0,96
5100327,8,0,5,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,75,13,26,4,6,8,3,4,0,0,142
5100328,13,3,3,3,3,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,78,20,34,6,6,6,14,13,0,3,171
5100401,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,62,8,9,3,0,0,0,5,0,0,98
5100405,8,0,0,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,59,14,15,3,3,3,7,5,3,3,106
5100406,9,0,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,51,8,16,3,0,6,3,0,0,3,91
5100407,11,0,0,3,3,8,3,6,42,0,0,0,0,0,0,0,0,0,0,0,69,4,12,6,10,3,4,13,3,10,136
5100408,0,0,0,3,4,3,4,0,32,0,0,0,0,0,0,0,0,0,0,0,48,5,5,0,4,4,7,3,8,7,90
5100410,41,5,8,4,8,8,3,3,87,0,0,0,0,0,0,0,0,0,0,0,62,18,51,13,11,15,7,11,9,7,206
5100411,5,0,0,0,3,4,0,20,37,0,0,0,0,0,0,0,0,0,0,0,38,3,15,0,0,0,3,6,3,19,89
5100412,3,0,0,0,0,3,0,3,18,0,0,0,0,0,0,0,0,0,0,0,41,3,6,3,3,3,3,5,3,9,81
5100413,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,61,14,14,0,7,0,0,0,0,6,107
5100414,3,3,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,64,16,15,6,0,0,4,7,0,5,114
5100415,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,37,4,3,0,0,0,4,3,0,0,66
5100416,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,48,12,30,4,0,0,0,0,0,5,102
5100417,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,67,17,6,3,0,0,3,0,0,4,102
5100418,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,3,32
5100419,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,22,10,9,3,4,0,0,0,3,0,52
5100420,5,4,5,0,3,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0,35,12,19,7,5,0,4,7,0,9,95
5100421,11,0,0,3,3,4,5,4,41,0,0,0,0,0,0,0,0,0,0,0,39,12,16,4,0,16,3,4,4,4,101
5100422,10,0,4,0,0,0,9,0,39,0,0,0,0,0,0,0,0,0,0,0,31,11,31,10,12,4,6,0,8,0,116
5100423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100424,3,0,3,4,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,24,12,6,3,3,4,4,0,3,0,55
5100425,3,0,0,0,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,19,6,4,0,0,0,3,6,5,0,57
5100426,6,5,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,22,16,12,8,4,0,4,0,0,3,70
5100427,9,4,0,8,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,37,12,26,4,3,4,5,3,0,7,99
5100502,23,6,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,38,16,70,22,9,9,3,7,0,6,182
5100504,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,37,3,10,0,0,0,0,0,0,0,45
5100505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,3,0,0,3,22
5100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100508,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,0,21,0,3,4,0,0,0,3,71
5100509,8,4,0,0,9,5,3,0,31,0,0,0,0,0,0,0,0,0,0,0,62,10,29,4,11,0,11,5,5,0,137
5100510,24,8,0,0,0,0,6,0,54,0,0,0,0,0,0,0,0,0,0,0,45,8,50,25,4,11,3,0,6,3,153
5100511,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,3,3,4,0,0,0,0,0,0,47
5100512,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,13,8,0,3,0,0,4,0,0,45
5100513,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,13,16,12,0,4,7,0,0,0,87
5100514,16,0,4,3,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,29,24,63,0,5,14,4,0,0,3,139
5100515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100516,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,8,0,3,3,4,0,0,6,0,51
5100517,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,5,3,0,0,0,0,69
5100518,4,0,5,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,86,4,26,3,8,10,0,3,0,3,141
5100519,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,66,10,8,3,5,3,0,3,0,4,104
5100520,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,6,16,3,3,0,3,4,0,0,67
5100521,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,55,0,19,3,3,0,4,0,3,0,93
5100522,0,0,0,4,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,34,9,8,0,0,4,0,3,3,0,62
5100524,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40,5,4,0,3,0,0,3,0,0,53
5100525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,3,3,0,0,51
5100526,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,23,0,7,3,3,0,4,0,0,3,48
5100527,3,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,46,0,12,0,3,0,0,4,0,0,74
5100528,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,25
5100529,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,10,25,0,0,0,0,0,0,0,68
5100530,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,78,13,10,0,3,0,0,3,0,5,111
5100531,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,40,9,3,0,0,0,3,3,0,0,66
5100532,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,61,9,13,0,0,0,7,0,0,0,80
5100533,46,7,4,4,6,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,56,36,85,16,11,11,5,12,0,6,237
5100534,9,0,3,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,58,8,24,0,3,9,3,3,0,3,112
5100536,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,16,10,3,0,0,0,3,0,0,50
5100537,3,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,47,18,5,3,3,0,0,0,0,3,86
5100538,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,57,13,5,3,0,0,0,0,0,3,81
5100539,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0,9,10,3,0,0,0,0,0,44
5100540,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,52,3,11,0,0,7,0,3,0,0,74
5100541,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,3,19
5100542,0,0,3,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,9,17,0,3,3,3,4,0,0,39
5100543,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,37,5,8,7,0,5,3,0,0,0,65
5100544,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,3,9,0,0,3,0,0,0,0,38
5100545,17,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,28,7,39,0,4,0,0,3,0,3,78
5100546,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,12,18,3,10,0,0,0,0,0,68
5100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100548,0,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,43,12,9,19,0,0,0,0,0,4,87
5100549,4,0,6,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,6,14,0,9,3,0,7,0,0,52
5100550,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,3,14,5,3,0,0,0,0,0,61
5100551,9,3,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,15,13,31,3,0,0,0,7,0,3,72
5100701,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,9,8,4,0,0,0,0,0,0,42
5100702,4,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,18,6,10,0,0,11,0,0,11,6,62
5100703,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,37,10,7,0,0,7,3,0,0,5,66
5100704,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,56,3,11,0,0,0,0,0,0,0,69
5100705,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,9,5,0,0,3,0,0,0,4,34
5100706,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,3,21
5100707,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,56,9,5,0,4,4,0,0,0,3,79
5100708,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,48,7,8,0,0,0,0,0,0,3,75
5100709,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,39,3,6,0,4,0,0,0,0,0,53
5100710,0,0,0,4,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,8,5,0,0,4,0,5,0,0,65
5100711,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,29,12,13,0,4,0,0,0,0,3,51
5100713,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,8,3,0,0,3,0,0,0,0,65
5100714,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,7,3,0,0,0,0,0,0,3,46
5100801,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,0,3,0,0,0,0,56
5100802,3,0,3,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,54,7,8,0,7,4,0,0,0,0,80
5100803,7,0,0,0,0,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,60,15,14,4,0,0,0,3,9,3,98
5100804,3,0,0,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,54,10,15,3,0,13,0,0,0,0,99
5100805,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,47,11,5,0,6,3,0,7,0,3,89
5100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,35,35
5100807,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30,3,9,4,0,0,3,0,0,9,55
5100808,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,0,0,26
5100809,27,3,13,3,16,17,6,8,100,0,0,0,0,0,0,0,0,0,0,0,47,6,34,6,17,10,23,13,6,10,167
5100810,16,4,9,13,7,3,4,0,67,0,0,0,0,0,0,0,0,0,0,0,35,3,23,12,9,19,12,3,4,3,121
5100811,0,0,0,3,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,0,3,0,0,0,11,64
5100812,9,0,0,11,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,39,3,15,0,0,11,3,3,0,4,77
5100813,16,0,0,3,3,9,4,0,36,0,0,0,0,0,0,0,0,0,0,0,34,3,18,4,0,4,5,5,5,0,83
5100814,5,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,38,0,9,0,0,0,0,0,0,6,53
5100815,16,7,8,9,0,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,45,6,16,7,8,9,0,3,3,0,96
5100816,8,0,0,0,0,10,0,3,18,0,0,0,0,0,0,0,0,0,0,0,18,4,11,3,0,0,0,10,0,6,50
5100901,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,29
5100902,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,3,4,0,0,0,0,0,0,0,39
5100903,0,8,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,29,0,4,8,0,4,0,0,0,4,54
5100904,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,4,6,0,0,0,0,0,0,0,23
5100905,10,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,47,4,28,0,6,0,4,0,0,0,100
5100906,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,5,4,0,0,0,0,41
5100907,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,3,27
5100908,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,36
5100909,3,4,0,3,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,35,0,12,4,0,4,0,6,0,3,58
5100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100911,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,3,31
5100912,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,36
5100913,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,3,0,0,0,0,30
5100914,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,26
5100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100916,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,39,7,0,4,0,0,0,0,0,0,53
